target_length,target_depth,iter_no,bug_line_number,bug_type,pred_bug_line_number,pred_bug_type,result
500,0.25,15,16,missing_colon,16,missing_colon,True
500,0.25,16,17,mismatched_quotation,17,missing_quotation,False
500,0.25,17,19,mismatched_quotation,19,missing_quotation,False
500,0.25,18,20,mismatched_quotation,11,missing_colon,False
500,0.25,19,17,keywords_as_identifier,1,missing_colon,False
500,0.25,20,15,missing_parenthesis,15,missing_parenthesis,True
500,0.25,21,11,mismatched_bracket,11,missing_colon,False
500,0.25,22,17,keywords_as_identifier,20,keywords_as_identifier,False
500,0.25,23,18,mismatched_quotation,18,missing_quotation,False
500,0.25,24,21,missing_comma,21,missing_comma,True
500,0.5,0,33,missing_quotation,33,missing_quotation,True
500,0.5,1,32,mismatched_bracket,32,mismatched_bracket,True
500,0.5,2,25,missing_comma,25,missing_comma,True
500,0.5,3,34,mismatched_bracket,34,missing_parenthesis,False
500,0.5,4,34,keywords_as_identifier,38,keywords_as_identifier,False
500,0.5,5,32,mismatched_quotation,32,missing_quotation,False
500,0.5,6,36,missing_quotation,36,missing_parenthesis,False
500,0.5,7,27,mismatched_bracket,27,mismatched_bracket,True
500,0.5,8,29,missing_parenthesis,29,missing_parenthesis,True
500,0.5,9,34,mismatched_quotation,34,missing_quotation,False
500,0.5,10,29,missing_quotation,29,missing_quotation,True
500,0.5,11,29,missing_parenthesis,29,missing_parenthesis,True
500,0.5,12,37,missing_colon,37,missing_colon,True
500,0.5,13,29,keywords_as_identifier,29,keywords_as_identifier,True
500,0.5,14,33,mismatched_quotation,33,missing_quotation,False
500,0.5,15,28,mismatched_bracket,28,missing_parenthesis,False
500,0.5,16,33,missing_colon,33,missing_colon,True
500,0.5,17,36,missing_comma,36,missing_comma,True
500,0.5,18,29,missing_quotation,29,missing_parenthesis,False
500,0.5,19,37,missing_comma,37,missing_parenthesis,False
500,0.5,20,31,missing_colon,31,missing_colon,True
500,0.5,21,32,missing_colon,32,missing_colon,True
500,0.5,22,30,mismatched_bracket,30,missing_parenthesis,False
500,0.5,23,32,missing_parenthesis,32,missing_parenthesis,True
500,0.5,24,26,missing_colon,26,missing_colon,True
500,0.75,0,53,keywords_as_identifier,53,keywords_as_identifier,True
500,0.75,1,41,missing_colon,41,missing_colon,True
500,0.75,2,49,missing_colon,49,missing_colon,True
500,0.75,3,50,mismatched_quotation,50,missing_quotation,False
500,0.75,4,47,mismatched_quotation,47,mismatched_quotation,True
500,0.75,5,59,mismatched_quotation,59,mismatched_quotation,True
500,0.75,6,49,mismatched_quotation,49,missing_quotation,False
500,0.75,7,46,missing_colon,46,missing_colon,True
500,0.75,8,52,missing_parenthesis,52,missing_parenthesis,True
500,0.75,9,49,mismatched_bracket,49,missing_parenthesis,False
500,0.75,10,54,missing_comma,54,missing_comma,True
500,0.75,11,52,missing_parenthesis,52,missing_parenthesis,True
500,0.75,12,48,mismatched_bracket,48,mismatched_bracket,True
500,0.75,13,53,missing_comma,53,missing_comma,True
500,0.75,14,45,keywords_as_identifier,45,keywords_as_identifier,True
500,0.75,15,42,keywords_as_identifier,7,keywords_as_identifier,False
500,0.75,16,44,missing_parenthesis,44,missing_parenthesis,True
500,0.75,17,46,mismatched_quotation,46,mismatched_quotation,True
500,0.75,18,47,missing_colon,47,missing_colon,True
500,0.75,19,50,missing_comma,50,missing_comma,True
500,0.75,20,47,mismatched_quotation,47,missing_quotation,False
500,0.75,21,46,missing_comma,46,missing_comma,True
500,0.75,22,46,mismatched_quotation,46,missing_quotation,False
500,0.75,23,51,missing_colon,51,missing_colon,True
500,0.75,24,44,missing_quotation,43,missing_colon,False
500,1.0,0,65,missing_comma,65,missing_parenthesis,False
500,1.0,1,67,missing_quotation,67,missing_comma,False
500,1.0,2,70,missing_colon,70,missing_colon,True
500,1.0,3,64,missing_parenthesis,64,missing_parenthesis,True
500,1.0,4,69,missing_colon,69,missing_colon,True
500,1.0,5,63,missing_quotation,63,missing_quotation,True
500,1.0,6,67,keywords_as_identifier,67,keywords_as_identifier,True
500,1.0,7,73,missing_colon,73,missing_colon,True
500,1.0,8,62,missing_parenthesis,62,missing_parenthesis,True
500,1.0,9,71,keywords_as_identifier,71,missing_quotation,False
500,1.0,10,65,missing_colon,65,missing_colon,True
500,1.0,11,66,mismatched_quotation,66,missing_quotation,False
500,1.0,12,61,missing_comma,61,missing_comma,True
500,1.0,13,68,mismatched_bracket,68,missing_parenthesis,False
500,1.0,14,66,mismatched_quotation,66,missing_quotation,False
500,1.0,15,60,missing_quotation,60,missing_quotation,True
500,1.0,16,61,missing_comma,61,missing_comma,True
500,1.0,17,67,missing_colon,67,missing_colon,True
500,1.0,18,66,mismatched_bracket,66,missing_parenthesis,False
500,1.0,19,59,keywords_as_identifier,60,keywords_as_identifier,False
500,1.0,20,63,missing_comma,63,missing_comma,True
500,1.0,21,67,missing_quotation,67,missing_quotation,True
500,1.0,22,66,mismatched_bracket,66,mismatched_bracket,True
500,1.0,23,66,missing_quotation,66,missing_quotation,True
500,1.0,24,64,missing_quotation,64,missing_quotation,True
1000,0.0,0,1,missing_comma,1,missing_comma,True
1000,0.0,1,1,missing_parenthesis,1,missing_colon,False
1000,0.0,2,3,missing_comma,3,missing_comma,True
1000,0.0,3,1,missing_parenthesis,1,missing_colon,False
1000,0.0,4,7,mismatched_quotation,7,missing_quotation,False
1000,0.0,5,4,missing_quotation,4,missing_quotation,True
1000,0.0,6,2,mismatched_quotation,2,missing_quotation,False
1000,0.0,7,1,mismatched_bracket,1,missing_parenthesis,False
1000,0.0,8,1,keywords_as_identifier,1,keywords_as_identifier,True
1000,0.0,9,3,missing_parenthesis,3,missing_parenthesis,True
1000,0.0,10,3,mismatched_bracket,3,missing_parenthesis,False
1000,0.0,11,1,keywords_as_identifier,1,keywords_as_identifier,True
1000,0.0,12,7,missing_quotation,7,missing_parenthesis,False
1000,0.0,13,2,missing_colon,2,missing_colon,True
1000,0.0,14,5,mismatched_quotation,5,missing_quotation,False
1000,0.0,15,4,missing_comma,4,missing_parenthesis,False
1000,0.0,16,1,keywords_as_identifier,1,keywords_as_identifier,True
1000,0.0,17,3,mismatched_quotation,3,missing_quotation,False
1000,0.0,18,3,missing_quotation,3,missing_quotation,True
1000,0.0,19,3,missing_quotation,3,missing_quotation,True
1000,0.0,20,1,missing_comma,1,missing_comma,True
1000,0.0,21,4,missing_quotation,4,missing_comma,False
1000,0.0,22,1,mismatched_bracket,1,missing_colon,False
1000,0.0,23,1,missing_comma,1,missing_colon,False
1000,0.0,24,1,missing_colon,67,missing_colon,False
1000,0.25,0,39,mismatched_quotation,39,missing_quotation,False
1000,0.25,1,36,missing_colon,36,missing_colon,True
1000,0.25,2,34,missing_quotation,34,missing_parenthesis,False
1000,0.25,3,27,mismatched_quotation,27,missing_quotation,False
1000,0.25,4,24,missing_colon,24,missing_colon,True
1000,0.25,5,37,missing_parenthesis,37,missing_parenthesis,True
1000,0.25,6,39,missing_colon,39,missing_colon,True
1000,0.25,7,35,missing_colon,35,missing_colon,True
1000,0.25,8,36,missing_parenthesis,36,missing_parenthesis,True
1000,0.25,9,33,keywords_as_identifier,33,keywords_as_identifier,True
1000,0.25,10,30,missing_parenthesis,30,missing_parenthesis,True
1000,0.25,11,35,missing_comma,35,missing_comma,True
1000,0.25,12,29,missing_quotation,29,missing_comma,False
1000,0.25,13,33,keywords_as_identifier,33,keywords_as_identifier,True
1000,0.25,14,32,missing_parenthesis,32,missing_parenthesis,True
1000,0.25,15,29,keywords_as_identifier,116,missing_parenthesis,False
1000,0.25,16,33,missing_comma,33,missing_comma,True
1000,0.25,17,36,mismatched_bracket,36,missing_parenthesis,False
1000,0.25,18,31,mismatched_bracket,31,missing_parenthesis,False
1000,0.25,19,34,mismatched_quotation,34,missing_comma,False
1000,0.25,20,29,missing_comma,29,missing_comma,True
1000,0.25,21,31,missing_colon,31,missing_colon,True
1000,0.25,22,23,missing_comma,23,missing_comma,True
1000,0.25,23,27,mismatched_bracket,27,missing_parenthesis,False
1000,0.25,24,35,mismatched_bracket,35,missing_parenthesis,False
1000,0.5,0,63,missing_quotation,64,missing_comma,False
1000,0.5,1,62,mismatched_bracket,62,missing_parenthesis,False
1000,0.5,2,56,missing_colon,56,missing_colon,True
1000,0.5,3,63,missing_parenthesis,63,missing_parenthesis,True
1000,0.5,4,66,missing_quotation,65,missing_quotation,False
1000,0.5,5,70,mismatched_quotation,70,missing_quotation,False
1000,0.5,6,66,mismatched_quotation,66,mismatched_quotation,True
1000,0.5,7,63,missing_quotation,63,missing_quotation,True
1000,0.5,8,70,missing_colon,3,keywords_as_identifier,False
1000,0.5,9,61,missing_colon,61,missing_colon,True
1000,0.5,10,64,missing_quotation,88,keywords_as_identifier,False
1000,0.5,11,68,mismatched_quotation,68,missing_quotation,False
1000,0.5,12,71,missing_parenthesis,71,missing_parenthesis,True
1000,0.5,13,71,missing_comma,71,missing_comma,True
1000,0.5,14,65,missing_parenthesis,65,missing_parenthesis,True
1000,0.5,15,70,missing_comma,70,missing_comma,True
1000,0.5,16,74,missing_comma,74,missing_comma,True
1000,0.5,17,60,missing_colon,60,missing_colon,True
1000,0.5,18,62,missing_quotation,62,missing_parenthesis,False
1000,0.5,19,62,mismatched_bracket,62,missing_comma,False
1000,0.5,20,61,missing_parenthesis,120,missing_parenthesis,False
1000,0.5,21,60,missing_comma,60,missing_comma,True
1000,0.5,22,63,missing_colon,63,missing_colon,True
1000,0.5,23,73,missing_parenthesis,73,missing_parenthesis,True
1000,0.5,24,71,missing_quotation,71,missing_comma,False
1000,0.75,0,107,missing_parenthesis,107,missing_parenthesis,True
1000,0.75,1,94,missing_quotation,58,missing_comma,False
1000,0.75,2,93,missing_parenthesis,93,missing_parenthesis,True
1000,0.75,3,103,mismatched_quotation,103,missing_quotation,False
1000,0.75,4,100,mismatched_bracket,100,missing_parenthesis,False
1000,0.75,5,100,keywords_as_identifier,100,keywords_as_identifier,True
1000,0.75,6,95,missing_colon,95,missing_colon,True
1000,0.75,7,93,mismatched_bracket,93,missing_parenthesis,False
1000,0.75,8,96,mismatched_quotation,96,missing_quotation,False
1000,0.75,9,110,missing_comma,110,missing_comma,True
1000,0.75,10,100,mismatched_bracket,100,missing_parenthesis,False
1000,0.75,11,96,missing_quotation,6,missing_colon,False
1000,0.75,12,97,keywords_as_identifier,97,keywords_as_identifier,True
1000,0.75,13,92,missing_parenthesis,92,missing_parenthesis,True
1000,0.75,14,97,missing_comma,114,missing_colon,False
1000,0.75,15,93,mismatched_quotation,93,missing_quotation,False
1000,0.75,16,92,missing_parenthesis,92,missing_parenthesis,True
1000,0.75,17,101,missing_parenthesis,101,missing_parenthesis,True
1000,0.75,18,98,mismatched_quotation,98,mismatched_quotation,True
1000,0.75,19,101,missing_comma,101,missing_parenthesis,False
1000,0.75,20,95,keywords_as_identifier,27,keywords_as_identifier,False
1000,0.75,21,99,missing_parenthesis,99,missing_parenthesis,True
1000,0.75,22,95,missing_colon,95,missing_colon,True
1000,0.75,23,93,mismatched_bracket,93,mismatched_bracket,True
1000,0.75,24,103,missing_colon,103,missing_colon,True
1000,1.0,0,130,missing_comma,130,missing_comma,True
1000,1.0,1,124,keywords_as_identifier,124,keywords_as_identifier,True
1000,1.0,2,140,mismatched_bracket,140,missing_parenthesis,False
1000,1.0,3,130,missing_parenthesis,130,missing_parenthesis,True
1000,1.0,4,130,mismatched_bracket,130,missing_parenthesis,False
1000,1.0,5,135,missing_comma,135,missing_comma,True
1000,1.0,6,132,mismatched_bracket,132,missing_parenthesis,False
1000,1.0,7,137,missing_colon,137,missing_colon,True
1000,1.0,8,141,mismatched_quotation,141,missing_quotation,False
1000,1.0,9,122,missing_colon,122,missing_colon,True
1000,1.0,10,128,missing_colon,128,missing_colon,True
1000,1.0,11,123,mismatched_bracket,123,missing_parenthesis,False
1000,1.0,12,136,mismatched_quotation,102,mismatched_quotation,False
1000,1.0,13,127,missing_quotation,127,missing_quotation,True
1000,1.0,14,134,missing_colon,134,missing_colon,True
1000,1.0,15,139,missing_quotation,139,mismatched_quotation,False
1000,1.0,16,129,missing_colon,129,missing_colon,True
1000,1.0,17,130,missing_parenthesis,130,missing_parenthesis,True
1000,1.0,18,126,missing_parenthesis,126,missing_parenthesis,True
1000,1.0,19,131,missing_parenthesis,131,missing_parenthesis,True
1000,1.0,20,141,missing_comma,141,missing_comma,True
1000,1.0,21,138,missing_comma,138,missing_comma,True
1000,1.0,22,134,missing_colon,134,missing_colon,True
1000,1.0,23,136,missing_parenthesis,136,missing_parenthesis,True
1000,1.0,24,127,missing_comma,127,missing_comma,True
2000,0.0,0,2,mismatched_quotation,2,missing_quotation,False
2000,0.0,1,3,missing_quotation,3,missing_quotation,True
2000,0.0,2,3,missing_quotation,53,missing_parenthesis,False
2000,0.0,3,1,keywords_as_identifier,1,missing_colon,False
2000,0.0,4,6,missing_comma,6,missing_parenthesis,False
2000,0.0,5,2,missing_quotation,2,missing_colon,False
2000,0.0,6,1,missing_parenthesis,1,missing_colon,False
2000,0.0,7,1,missing_parenthesis,1,missing_colon,False
2000,0.0,8,1,keywords_as_identifier,1,keywords_as_identifier,True
2000,0.0,9,1,missing_comma,1,missing_colon,False
2000,0.0,10,4,missing_parenthesis,4,missing_parenthesis,True
2000,0.0,11,1,keywords_as_identifier,1,keywords_as_identifier,True
2000,0.0,12,3,missing_comma,3,missing_comma,True
2000,0.0,13,4,missing_quotation,4,missing_parenthesis,False
2000,0.0,14,4,mismatched_bracket,4,missing_parenthesis,False
2000,0.0,15,2,mismatched_quotation,2,missing_quotation,False
2000,0.0,16,1,mismatched_bracket,1,missing_comma,False
2000,0.0,17,1,missing_colon,1,missing_colon,True
2000,0.0,18,3,missing_colon,3,missing_colon,True
2000,0.0,19,1,keywords_as_identifier,14,missing_colon,False
2000,0.0,20,10,missing_comma,10,missing_comma,True
2000,0.0,21,1,missing_quotation,1,missing_quotation,True
2000,0.0,22,6,mismatched_quotation,6,mismatched_quotation,True
2000,0.0,23,1,missing_comma,1,missing_comma,True
2000,0.0,24,1,keywords_as_identifier,1,keywords_as_identifier,True
2000,0.25,0,75,mismatched_quotation,75,mismatched_quotation,True
2000,0.25,1,61,missing_comma,61,missing_comma,True
2000,0.25,2,65,keywords_as_identifier,65,keywords_as_identifier,True
2000,0.25,3,67,missing_parenthesis,92,missing_colon,False
2000,0.25,4,66,missing_colon,66,missing_colon,True
2000,0.25,5,67,missing_comma,67,missing_comma,True
2000,0.25,6,64,mismatched_bracket,64,missing_parenthesis,False
2000,0.25,7,64,keywords_as_identifier,264,missing_comma,False
2000,0.25,8,58,missing_comma,58,missing_comma,True
2000,0.25,9,66,missing_parenthesis,66,missing_comma,False
2000,0.25,10,61,missing_colon,61,missing_colon,True
2000,0.25,11,65,missing_quotation,65,missing_parenthesis,False
2000,0.25,12,62,keywords_as_identifier,62,keywords_as_identifier,True
2000,0.25,13,72,mismatched_quotation,72,mismatched_quotation,True
2000,0.25,14,63,missing_comma,63,missing_comma,True
2000,0.25,15,70,missing_quotation,70,missing_quotation,True
2000,0.25,16,65,missing_parenthesis,65,missing_comma,False
2000,0.25,17,62,mismatched_bracket,62,missing_parenthesis,False
2000,0.25,18,64,missing_comma,64,missing_comma,True
2000,0.25,19,66,missing_parenthesis,66,missing_parenthesis,True
2000,0.25,20,65,missing_parenthesis,65,missing_parenthesis,True
2000,0.25,21,63,keywords_as_identifier,63,keywords_as_identifier,True
2000,0.25,22,67,keywords_as_identifier,67,keywords_as_identifier,True
2000,0.25,23,66,missing_comma,66,missing_parenthesis,False
2000,0.25,24,71,missing_colon,71,missing_colon,True
2000,0.5,0,130,missing_colon,130,missing_colon,True
2000,0.5,1,129,keywords_as_identifier,129,keywords_as_identifier,True
2000,0.5,2,123,mismatched_quotation,123,mismatched_quotation,True
2000,0.5,3,133,mismatched_bracket,133,missing_parenthesis,False
2000,0.5,4,124,missing_comma,124,missing_parenthesis,False
2000,0.5,5,134,missing_comma,134,missing_comma,True
2000,0.5,6,129,keywords_as_identifier,134,keywords_as_identifier,False
2000,0.5,7,129,keywords_as_identifier,79,missing_quotation,False
2000,0.5,8,131,missing_colon,131,missing_colon,True
2000,0.5,9,127,keywords_as_identifier,127,keywords_as_identifier,True
2000,0.5,10,127,missing_parenthesis,22,missing_parenthesis,False
2000,0.5,11,126,missing_parenthesis,126,missing_parenthesis,True
2000,0.5,12,135,mismatched_quotation,118,missing_colon,False
2000,0.5,13,137,missing_quotation,137,mismatched_quotation,False
2000,0.5,14,128,missing_parenthesis,128,missing_parenthesis,True
2000,0.5,15,134,missing_parenthesis,134,missing_parenthesis,True
2000,0.5,16,133,missing_comma,133,missing_comma,True
2000,0.5,17,132,missing_comma,132,missing_comma,True
2000,0.5,18,124,missing_colon,124,missing_colon,True
2000,0.5,19,132,missing_quotation,132,missing_quotation,True
2000,0.5,20,137,missing_colon,137,missing_colon,True
2000,0.5,21,121,mismatched_quotation,255,missing_comma,False
2000,0.5,22,138,mismatched_quotation,138,mismatched_quotation,True
2000,0.5,23,131,missing_quotation,131,missing_quotation,True
2000,0.5,24,142,mismatched_bracket,142,missing_parenthesis,False
2000,0.75,0,207,mismatched_bracket,207,mismatched_bracket,True
2000,0.75,1,195,missing_quotation,183,keywords_as_identifier,False
2000,0.75,2,195,missing_parenthesis,195,missing_parenthesis,True
2000,0.75,3,192,missing_comma,192,missing_comma,True
2000,0.75,4,191,keywords_as_identifier,87,missing_comma,False
2000,0.75,5,191,missing_parenthesis,190,missing_parenthesis,False
2000,0.75,6,201,missing_parenthesis,201,missing_parenthesis,True
2000,0.75,7,189,missing_colon,189,missing_colon,True
2000,0.75,8,196,missing_colon,196,missing_colon,True
2000,0.75,9,198,mismatched_quotation,198,mismatched_quotation,True
2000,0.75,10,188,missing_colon,188,missing_parenthesis,False
2000,0.75,11,184,missing_comma,184,missing_comma,True
2000,0.75,12,202,missing_colon,202,missing_colon,True
2000,0.75,13,196,mismatched_bracket,196,missing_parenthesis,False
2000,0.75,14,203,missing_colon,203,missing_colon,True
2000,0.75,15,187,keywords_as_identifier,187,missing_parenthesis,False
2000,0.75,16,196,missing_colon,196,missing_colon,True
2000,0.75,17,186,mismatched_quotation,186,missing_quotation,False
2000,0.75,18,196,mismatched_quotation,90,mismatched_bracket,False
2000,0.75,19,193,missing_colon,193,missing_colon,True
2000,0.75,20,208,mismatched_bracket,208,missing_parenthesis,False
2000,0.75,21,197,missing_quotation,197,missing_quotation,True
2000,0.75,22,184,missing_comma,184,missing_comma,True
2000,0.75,23,195,missing_parenthesis,195,missing_parenthesis,True
2000,0.75,24,189,missing_colon,189,missing_colon,True
2000,1.0,0,251,missing_comma,251,missing_comma,True
2000,1.0,1,257,missing_colon,23,missing_comma,False
2000,1.0,2,261,missing_comma,261,missing_comma,True
2000,1.0,3,264,keywords_as_identifier,264,keywords_as_identifier,True
2000,1.0,4,260,mismatched_quotation,43,missing_parenthesis,False
2000,1.0,5,261,keywords_as_identifier,261,keywords_as_identifier,True
2000,1.0,6,261,missing_comma,261,missing_comma,True
2000,1.0,7,262,keywords_as_identifier,66,keywords_as_identifier,False
2000,1.0,8,260,keywords_as_identifier,260,keywords_as_identifier,True
2000,1.0,9,256,keywords_as_identifier,259,keywords_as_identifier,False
2000,1.0,10,270,missing_colon,270,missing_colon,True
2000,1.0,11,252,missing_colon,252,missing_colon,True
2000,1.0,12,266,missing_colon,266,missing_colon,True
2000,1.0,13,248,mismatched_quotation,67,missing_colon,False
2000,1.0,14,263,missing_comma,263,missing_comma,True
2000,1.0,15,259,missing_colon,259,missing_colon,True
2000,1.0,16,258,missing_quotation,18,missing_colon,False
2000,1.0,17,257,mismatched_bracket,257,missing_parenthesis,False
2000,1.0,18,264,mismatched_bracket,264,mismatched_bracket,True
2000,1.0,19,254,mismatched_bracket,254,missing_parenthesis,False
2000,1.0,20,258,missing_comma,258,missing_comma,True
2000,1.0,21,253,missing_colon,253,missing_colon,True
2000,1.0,22,251,missing_comma,251,missing_comma,True
2000,1.0,23,263,mismatched_bracket,263,missing_comma,False
2000,1.0,24,258,mismatched_bracket,258,missing_parenthesis,False
4000,0.0,0,3,mismatched_bracket,3,missing_colon,False
4000,0.0,1,2,missing_parenthesis,2,missing_colon,False
4000,0.0,2,2,mismatched_quotation,2,missing_quotation,False
4000,0.0,3,1,missing_quotation,1,missing_comma,False
4000,0.0,4,1,mismatched_bracket,1,missing_comma,False
4000,0.0,5,3,missing_quotation,3,missing_parenthesis,False
4000,0.0,6,4,mismatched_quotation,4,missing_quotation,False
4000,0.0,7,3,mismatched_bracket,3,missing_parenthesis,False
4000,0.0,8,1,keywords_as_identifier,1,keywords_as_identifier,True
4000,0.0,9,1,keywords_as_identifier,1,keywords_as_identifier,True
4000,0.0,10,1,keywords_as_identifier,1,keywords_as_identifier,True
4000,0.0,11,2,mismatched_quotation,2,missing_quotation,False
4000,0.0,12,2,mismatched_quotation,2,missing_quotation,False
4000,0.0,13,3,mismatched_quotation,3,missing_comma,False
4000,0.0,14,2,missing_quotation,2,missing_quotation,True
4000,0.0,15,2,missing_comma,2,missing_comma,True
4000,0.0,16,1,missing_colon,1,missing_colon,True
4000,0.0,17,1,missing_colon,1,missing_colon,True
4000,0.0,18,1,mismatched_bracket,1,missing_colon,False
4000,0.0,19,8,missing_quotation,8,missing_parenthesis,False
4000,0.0,20,4,missing_colon,4,missing_colon,True
4000,0.0,21,3,missing_quotation,3,missing_quotation,True
4000,0.0,22,1,missing_parenthesis,1,missing_colon,False
4000,0.0,23,9,mismatched_quotation,9,missing_quotation,False
4000,0.0,24,1,keywords_as_identifier,1,keywords_as_identifier,True
4000,0.25,0,124,missing_parenthesis,124,missing_parenthesis,True
4000,0.25,1,128,missing_parenthesis,128,missing_parenthesis,True
4000,0.25,2,130,mismatched_bracket,52,keywords_as_identifier,False
4000,0.25,3,129,mismatched_quotation,1,keywords_as_identifier,False
4000,0.25,4,133,missing_parenthesis,133,missing_parenthesis,True
4000,0.25,5,130,missing_quotation,130,missing_parenthesis,False
4000,0.25,6,135,missing_parenthesis,135,missing_parenthesis,True
4000,0.25,7,137,keywords_as_identifier,137,keywords_as_identifier,True
4000,0.25,8,134,missing_parenthesis,134,missing_colon,False
4000,0.25,9,127,missing_comma,127,missing_parenthesis,False
4000,0.25,10,121,missing_colon,121,missing_colon,True
4000,0.25,11,123,missing_parenthesis,123,missing_parenthesis,True
4000,0.25,12,127,mismatched_bracket,127,missing_parenthesis,False
4000,0.25,13,116,missing_quotation,116,missing_quotation,True
4000,0.25,14,128,missing_quotation,12,missing_quotation,False
4000,0.25,15,129,mismatched_bracket,129,mismatched_bracket,True
4000,0.25,16,124,mismatched_quotation,124,missing_quotation,False
4000,0.25,17,143,mismatched_quotation,48,missing_colon,False
4000,0.25,18,134,missing_comma,134,missing_comma,True
4000,0.25,19,126,keywords_as_identifier,4,missing_parenthesis,False
4000,0.25,20,129,missing_comma,129,missing_parenthesis,False
4000,0.25,21,135,missing_quotation,135,mismatched_parenthesis,False
4000,0.25,22,129,keywords_as_identifier,129,keywords_as_identifier,True
4000,0.25,23,124,missing_colon,124,missing_colon,True
4000,0.25,24,126,mismatched_bracket,126,missing_quotation,False
4000,0.5,0,258,missing_parenthesis,258,missing_parenthesis,True
4000,0.5,1,254,mismatched_quotation,9,keywords_as_identifier,False
4000,0.5,2,269,mismatched_quotation,269,missing_quotation,False
4000,0.5,3,266,missing_comma,266,missing_comma,True
4000,0.5,4,249,missing_parenthesis,249,missing_parenthesis,True
4000,0.5,5,256,keywords_as_identifier,256,keywords_as_identifier,True
4000,0.5,6,258,missing_comma,258,missing_comma,True
4000,0.5,7,263,missing_parenthesis,263,missing_parenthesis,True
4000,0.5,8,267,missing_colon,26,missing_parenthesis,False
4000,0.5,9,271,missing_parenthesis,271,missing_parenthesis,True
4000,0.5,10,258,missing_colon,258,missing_colon,True
4000,0.5,11,263,mismatched_bracket,263,missing_parenthesis,False
4000,0.5,12,249,mismatched_bracket,249,missing_comma,False
4000,0.5,13,254,mismatched_bracket,254,missing_parenthesis,False
4000,0.5,14,253,mismatched_bracket,253,missing_colon,False
4000,0.5,15,258,keywords_as_identifier,259,keywords_as_identifier,False
4000,0.5,16,261,missing_parenthesis,261,mismatched_bracket,False
4000,0.5,17,266,missing_quotation,266,missing_comma,False
4000,0.5,18,256,mismatched_quotation,256,missing_quotation,False
4000,0.5,19,261,missing_comma,261,missing_comma,True
4000,0.5,20,263,keywords_as_identifier,263,keywords_as_identifier,True
4000,0.5,21,254,missing_parenthesis,254,missing_parenthesis,True
4000,0.5,22,266,mismatched_bracket,266,missing_parenthesis,False
4000,0.5,23,273,missing_colon,273,missing_colon,True
4000,0.5,24,253,keywords_as_identifier,254,keywords_as_identifier,False
4000,0.75,0,390,mismatched_quotation,1,missing_colon,False
4000,0.75,1,393,missing_quotation,393,mismatched_quotation,False
4000,0.75,2,392,keywords_as_identifier,41,missing_colon,False
4000,0.75,3,396,missing_parenthesis,396,missing_parenthesis,True
4000,0.75,4,391,keywords_as_identifier,164,missing_colon,False
4000,0.75,5,391,keywords_as_identifier,391,keywords_as_identifier,True
4000,0.75,6,403,missing_parenthesis,403,missing_parenthesis,True
4000,0.75,7,392,mismatched_quotation,5,keywords_as_identifier,False
4000,0.75,8,395,missing_quotation,395,missing_quotation,True
