target_length,target_depth,iter_no,bug_line_number,bug_type,pred_bug_line_number,pred_bug_type,result
500,0.75,18,49,keywords_as_identifier,49,keywords_as_identifier,True
500,0.75,19,47,missing_parenthesis,47,missing_parenthesis,True
500,0.75,20,48,keywords_as_identifier,48,keywords_as_identifier,True
500,0.75,21,45,missing_comma,45,missing_comma,True
500,0.75,22,50,missing_colon,50,missing_colon,True
500,0.75,23,47,missing_parenthesis,47,missing_parenthesis,True
500,0.75,24,47,missing_quotation,47,mismatched_quotation,False
500,1.0,0,60,missing_colon,60,missing_colon,True
500,1.0,1,67,missing_comma,67,missing_comma,True
500,1.0,2,62,missing_comma,62,missing_comma,True
500,1.0,3,66,mismatched_bracket,66,mismatched_bracket,True
500,1.0,4,64,missing_comma,64,missing_comma,True
500,1.0,5,60,missing_colon,60,missing_colon,True
500,1.0,6,71,mismatched_bracket,71,mismatched_bracket,True
500,1.0,7,67,keywords_as_identifier,73,keywords_as_identifier,False
500,1.0,8,61,missing_quotation,61,missing_quotation,True
500,1.0,9,68,keywords_as_identifier,68,keywords_as_identifier,True
500,1.0,10,80,missing_quotation,80,mismatched_quotation,False
500,1.0,11,65,missing_quotation,65,missing_quotation,True
500,1.0,12,72,mismatched_bracket,72,mismatched_bracket,True
500,1.0,13,61,mismatched_bracket,61,mismatched_bracket,True
500,1.0,14,65,missing_parenthesis,65,missing_parenthesis,True
500,1.0,15,65,missing_comma,65,missing_comma,True
500,1.0,16,64,missing_parenthesis,64,missing_parenthesis,True
500,1.0,17,64,missing_comma,64,missing_comma,True
500,1.0,18,68,missing_colon,68,missing_colon,True
500,1.0,19,69,mismatched_quotation,69,mismatched_quotation,True
500,1.0,20,67,missing_colon,67,missing_colon,True
500,1.0,21,71,missing_comma,71,missing_comma,True
500,1.0,22,55,missing_quotation,55,missing_quotation,True
500,1.0,23,64,mismatched_quotation,64,mismatched_quotation,True
500,1.0,24,62,missing_parenthesis,62,missing_parenthesis,True
1000,0.0,0,1,mismatched_bracket,1,mismatched_bracket,True
1000,0.0,1,1,keywords_as_identifier,49,missing_parenthesis,False
1000,0.0,2,2,missing_parenthesis,2,missing_parenthesis,True
1000,0.0,3,2,mismatched_quotation,2,mismatched_quotation,True
1000,0.0,4,2,mismatched_quotation,2,mismatched_quotation,True
1000,0.0,5,4,mismatched_quotation,4,missing_quotation,False
1000,0.0,6,2,mismatched_quotation,2,mismatched_quotation,True
1000,0.0,7,1,mismatched_bracket,1,mismatched_bracket,True
1000,0.0,8,3,mismatched_quotation,3,mismatched_quotation,True
1000,0.0,9,2,mismatched_quotation,2,mismatched_quotation,True
1000,0.0,10,1,missing_colon,1,missing_colon,True
1000,0.0,11,3,mismatched_quotation,3,mismatched_quotation,True
1000,0.0,12,1,missing_colon,1,missing_colon,True
1000,0.0,13,3,missing_quotation,3,missing_quotation,True
1000,0.0,14,2,missing_parenthesis,2,missing_parenthesis,True
1000,0.0,15,3,missing_colon,3,missing_colon,True
1000,0.0,16,1,missing_quotation,1,missing_quotation,True
1000,0.0,17,1,keywords_as_identifier,1,keywords_as_identifier,True
1000,0.0,18,2,missing_colon,2,missing_colon,True
1000,0.0,19,4,missing_comma,4,missing_comma,True
1000,0.0,20,2,missing_parenthesis,2,missing_parenthesis,True
1000,0.0,21,1,missing_colon,1,missing_colon,True
1000,0.0,22,1,mismatched_bracket,1,missing_colon,False
1000,0.0,23,1,keywords_as_identifier,1,keywords_as_identifier,True
1000,0.0,24,4,missing_parenthesis,4,missing_parenthesis,True
1000,0.25,0,34,keywords_as_identifier,34,keywords_as_identifier,True
1000,0.25,1,36,mismatched_quotation,36,mismatched_quotation,True
1000,0.25,2,34,missing_comma,34,missing_comma,True
1000,0.25,3,38,missing_quotation,38,mismatched_quotation,False
1000,0.25,4,37,missing_colon,37,missing_colon,True
1000,0.25,5,35,missing_parenthesis,35,missing_parenthesis,True
1000,0.25,6,27,missing_parenthesis,27,missing_parenthesis,True
1000,0.25,7,38,keywords_as_identifier,38,missing_colon,False
1000,0.25,8,33,mismatched_quotation,33,mismatched_quotation,True
1000,0.25,9,31,missing_comma,31,missing_comma,True
1000,0.25,10,31,keywords_as_identifier,79,missing_return,False
1000,0.25,11,36,missing_parenthesis,36,missing_colon,False
1000,0.25,12,32,missing_parenthesis,32,missing_colon,False
1000,0.25,13,33,keywords_as_identifier,33,keywords_as_identifier,True
1000,0.25,14,30,missing_colon,30,missing_colon,True
1000,0.25,15,31,missing_comma,31,missing_comma,True
1000,0.25,16,28,missing_colon,28,missing_colon,True
1000,0.25,17,27,missing_parenthesis,27,missing_parenthesis,True
1000,0.25,18,34,missing_comma,34,missing_comma,True
1000,0.25,19,34,missing_parenthesis,34,missing_parenthesis,True
1000,0.25,20,33,mismatched_quotation,33,mismatched_quotation,True
1000,0.25,21,35,keywords_as_identifier,107,keywords_as_identifier,False
1000,0.25,22,32,missing_parenthesis,32,missing_parenthesis,True
1000,0.25,23,30,keywords_as_identifier,30,keywords_as_identifier,True
1000,0.25,24,37,missing_parenthesis,37,missing_parenthesis,True
1000,0.5,0,60,keywords_as_identifier,60,keywords_as_identifier,True
1000,0.5,1,64,missing_comma,64,missing_comma,True
1000,0.5,2,67,mismatched_quotation,67,mismatched_quotation,True
1000,0.5,3,69,mismatched_bracket,69,mismatched_bracket,True
1000,0.5,4,55,mismatched_quotation,55,mismatched_quotation,True
1000,0.5,5,65,missing_parenthesis,65,missing_parenthesis,True
1000,0.5,6,66,missing_quotation,66,missing_quotation,True
1000,0.5,7,71,missing_parenthesis,71,missing_parenthesis,True
1000,0.5,8,63,missing_colon,63,missing_colon,True
1000,0.5,9,70,missing_comma,71,missing_comma,False
1000,0.5,10,66,mismatched_quotation,66,mismatched_quotation,True
1000,0.5,11,54,mismatched_quotation,54,mismatched_quotation,True
1000,0.5,12,76,missing_comma,76,missing_comma,True
1000,0.5,13,70,missing_parenthesis,70,missing_parenthesis,True
1000,0.5,14,64,mismatched_quotation,64,mismatched_quotation,True
1000,0.5,15,68,missing_comma,68,missing_comma,True
1000,0.5,16,68,missing_quotation,68,missing_quotation,True
1000,0.5,17,61,keywords_as_identifier,61,keywords_as_identifier,True
1000,0.5,18,74,missing_comma,74,missing_comma,True
1000,0.5,19,69,mismatched_bracket,69,mismatched_bracket,True
1000,0.5,20,65,missing_comma,65,missing_comma,True
1000,0.5,21,63,mismatched_quotation,63,mismatched_quotation,True
1000,0.5,22,60,mismatched_bracket,60,mismatched_bracket,True
1000,0.5,23,68,missing_colon,68,missing_colon,True
1000,0.5,24,60,mismatched_bracket,60,mismatched_bracket,True
1000,0.75,0,98,missing_quotation,98,mismatched_quotation,False
1000,0.75,1,102,missing_comma,103,missing_comma,False
1000,0.75,2,97,missing_quotation,97,mismatched_quotation,False
1000,0.75,3,99,mismatched_bracket,99,mismatched_bracket,True
1000,0.75,4,97,keywords_as_identifier,97,keywords_as_identifier,True
1000,0.75,5,98,mismatched_bracket,98,mismatched_bracket,True
1000,0.75,6,93,mismatched_quotation,93,mismatched_quotation,True
1000,0.75,7,101,missing_parenthesis,101,missing_colon,False
1000,0.75,8,92,mismatched_quotation,92,mismatched_quotation,True
1000,0.75,9,92,missing_quotation,92,missing_quotation,True
1000,0.75,10,98,keywords_as_identifier,104,keywords_as_identifier,False
1000,0.75,11,94,keywords_as_identifier,94,keywords_as_identifier,True
1000,0.75,12,93,mismatched_bracket,93,missing_parenthesis,False
1000,0.75,13,95,mismatched_bracket,95,mismatched_bracket,True
1000,0.75,14,96,missing_colon,96,missing_colon,True
1000,0.75,15,101,mismatched_bracket,101,mismatched_bracket,True
1000,0.75,16,97,mismatched_quotation,97,mismatched_quotation,True
1000,0.75,17,92,missing_parenthesis,92,missing_colon,False
1000,0.75,18,97,keywords_as_identifier,97,keywords_as_identifier,True
1000,0.75,19,98,missing_colon,98,missing_colon,True
1000,0.75,20,105,missing_quotation,105,mismatched_quotation,False
1000,0.75,21,100,missing_comma,100,missing_comma,True
1000,0.75,22,98,missing_parenthesis,98,missing_parenthesis,True
1000,0.75,23,95,mismatched_bracket,95,mismatched_bracket,True
1000,0.75,24,101,keywords_as_identifier,101,missing_colon,False
1000,1.0,0,128,missing_parenthesis,128,missing_parenthesis,True
1000,1.0,1,135,missing_quotation,135,mismatched_quotation,False
1000,1.0,2,123,missing_comma,123,missing_comma,True
1000,1.0,3,132,missing_quotation,132,missing_quotation,True
1000,1.0,4,131,mismatched_bracket,131,mismatched_bracket,True
1000,1.0,5,123,mismatched_quotation,123,mismatched_quotation,True
1000,1.0,6,140,missing_comma,140,missing_comma,True
1000,1.0,7,127,missing_colon,127,missing_colon,True
1000,1.0,8,136,missing_parenthesis,136,missing_parenthesis,True
1000,1.0,9,126,mismatched_bracket,126,mismatched_bracket,True
1000,1.0,10,124,missing_parenthesis,124,missing_parenthesis,True
1000,1.0,11,119,missing_comma,119,missing_arguments,False
1000,1.0,12,133,mismatched_quotation,133,mismatched_quotation,True
1000,1.0,13,125,missing_comma,125,missing_comma,True
1000,1.0,14,130,mismatched_quotation,130,mismatched_quotation,True
1000,1.0,15,119,missing_colon,119,missing_colon,True
1000,1.0,16,130,missing_quotation,130,missing_quotation,True
1000,1.0,17,124,mismatched_bracket,124,mismatched_bracket,True
1000,1.0,18,125,mismatched_bracket,125,mismatched_bracket,True
1000,1.0,19,129,missing_comma,129,missing_comma,True
1000,1.0,20,125,keywords_as_identifier,125,keywords_as_identifier,True
1000,1.0,21,145,missing_quotation,145,mismatched_quotation,False
1000,1.0,22,129,mismatched_quotation,129,mismatched_quotation,True
1000,1.0,23,134,keywords_as_identifier,134,keywords_as_identifier,True
1000,1.0,24,129,missing_colon,129,missing_colon,True
2000,0.0,0,8,missing_quotation,202,keywords_as_identifier,False
2000,0.0,1,1,missing_parenthesis,1,missing_parenthesis,True
2000,0.0,2,1,missing_quotation,1,missing_quotation,True
2000,0.0,3,1,keywords_as_identifier,216,missing_quotation,False
2000,0.0,4,3,mismatched_bracket,3,mismatched_bracket,True
2000,0.0,5,1,mismatched_bracket,1,mismatched_bracket,True
2000,0.0,6,6,missing_quotation,6,missing_parenthesis,False
2000,0.0,7,1,mismatched_quotation,1,mismatched_quotation,True
2000,0.0,8,3,missing_quotation,3,missing_quotation,True
2000,0.0,9,5,missing_quotation,5,missing_quotation,True
2000,0.0,10,1,mismatched_bracket,1,mismatched_bracket,True
2000,0.0,11,1,missing_colon,244,missing_colon,False
2000,0.0,12,3,missing_colon,3,missing_colon,True
2000,0.0,13,2,missing_quotation,2,missing_quotation,True
2000,0.0,14,3,missing_colon,3,missing_colon,True
2000,0.0,15,3,keywords_as_identifier,3,keywords_as_identifier,True
2000,0.0,16,1,missing_colon,1,missing_colon,True
2000,0.0,17,1,keywords_as_identifier,263,missing_colon,False
2000,0.0,18,1,missing_quotation,1,missing_comma,False
2000,0.0,19,2,missing_comma,2,missing_comma,True
2000,0.0,20,2,missing_quotation,2,missing_quotation,True
2000,0.0,21,1,missing_parenthesis,1,missing_parenthesis,True
2000,0.0,22,1,missing_comma,1,missing_comma,True
2000,0.0,23,3,keywords_as_identifier,3,keywords_as_identifier,True
2000,0.0,24,1,mismatched_quotation,1,missing_quotation,False
2000,0.25,0,56,missing_colon,56,missing_colon,True
2000,0.25,1,63,missing_colon,63,missing_colon,True
2000,0.25,2,71,missing_colon,71,missing_colon,True
2000,0.25,3,65,missing_comma,65,missing_comma,True
2000,0.25,4,69,mismatched_quotation,69,mismatched_quotation,True
2000,0.25,5,70,mismatched_quotation,70,mismatched_quotation,True
2000,0.25,6,68,mismatched_bracket,68,mismatched_bracket,True
2000,0.25,7,68,mismatched_bracket,68,missing_colon,False
2000,0.25,8,66,mismatched_bracket,66,mismatched_bracket,True
2000,0.25,9,66,missing_comma,251,keywords_as_identifier,False
2000,0.25,10,64,mismatched_bracket,64,mismatched_bracket,True
2000,0.25,11,67,missing_quotation,67,missing_quotation,True
2000,0.25,12,64,mismatched_quotation,64,mismatched_quotation,True
2000,0.25,13,67,missing_colon,67,missing_colon,True
2000,0.25,14,67,mismatched_quotation,67,missing_quotation,False
2000,0.25,15,65,missing_quotation,65,missing_quotation,True
2000,0.25,16,69,missing_parenthesis,69,missing_colon,False
2000,0.25,17,66,keywords_as_identifier,66,keywords_as_identifier,True
2000,0.25,18,65,missing_colon,65,missing_colon,True
2000,0.25,19,71,missing_parenthesis,71,missing_parenthesis,True
2000,0.25,20,70,mismatched_bracket,70,mismatched_bracket,True
2000,0.25,21,63,mismatched_quotation,229,missing_quotation,False
2000,0.25,22,63,missing_comma,63,missing_comma,True
2000,0.25,23,63,missing_parenthesis,63,missing_parenthesis,True
2000,0.25,24,67,missing_comma,67,missing_comma,True
2000,0.5,0,130,mismatched_bracket,130,mismatched_bracket,True
2000,0.5,1,124,missing_quotation,124,missing_quotation,True
2000,0.5,2,127,missing_comma,127,missing_comma,True
2000,0.5,3,132,missing_parenthesis,132,missing_quotation,False
2000,0.5,4,132,mismatched_bracket,132,mismatched_bracket,True
2000,0.5,5,126,keywords_as_identifier,218,keywords_as_identifier,False
2000,0.5,6,127,missing_parenthesis,127,missing_parenthesis,True
2000,0.5,7,128,mismatched_quotation,128,mismatched_quotation,True
2000,0.5,8,137,missing_parenthesis,137,missing_colon,False
2000,0.5,9,126,missing_quotation,126,missing_quotation,True
2000,0.5,10,125,missing_quotation,125,mismatched_quotation,False
2000,0.5,11,127,missing_colon,127,missing_colon,True
2000,0.5,12,118,mismatched_bracket,118,missing_parenthesis,False
2000,0.5,13,125,mismatched_quotation,125,missing_quotation,False
2000,0.5,14,127,keywords_as_identifier,66,missing_colon,False
2000,0.5,15,140,missing_parenthesis,140,missing_parenthesis,True
2000,0.5,16,131,mismatched_quotation,131,mismatched_quotation,True
2000,0.5,17,127,keywords_as_identifier,127,keywords_as_identifier,True
2000,0.5,18,133,keywords_as_identifier,133,keywords_as_identifier,True
2000,0.5,19,129,missing_quotation,129,mismatched_quotation,False
2000,0.5,20,128,mismatched_bracket,128,mismatched_bracket,True
2000,0.5,21,133,missing_comma,133,missing_comma,True
2000,0.5,22,128,missing_comma,128,missing_comma,True
2000,0.5,23,134,mismatched_quotation,134,mismatched_quotation,True
2000,0.5,24,127,missing_colon,127,missing_colon,True
2000,0.75,0,201,missing_quotation,201,missing_quotation,True
2000,0.75,1,182,missing_parenthesis,182,missing_colon,False
2000,0.75,2,207,missing_comma,207,missing_comma,True
2000,0.75,3,189,keywords_as_identifier,189,keywords_as_identifier,True
2000,0.75,4,194,mismatched_quotation,194,mismatched_quotation,True
2000,0.75,5,204,mismatched_quotation,204,mismatched_quotation,True
2000,0.75,6,190,keywords_as_identifier,190,keywords_as_identifier,True
2000,0.75,7,204,missing_quotation,204,missing_quotation,True
2000,0.75,8,197,missing_quotation,197,mismatched_quotation,False
2000,0.75,9,199,keywords_as_identifier,199,keywords_as_identifier,True
2000,0.75,10,195,keywords_as_identifier,61,missing_colon,False
2000,0.75,11,189,missing_parenthesis,189,missing_parenthesis,True
2000,0.75,12,197,missing_quotation,197,missing_quotation,True
2000,0.75,13,195,missing_parenthesis,195,missing_parenthesis,True
2000,0.75,14,195,mismatched_quotation,195,mismatched_quotation,True
2000,0.75,15,196,keywords_as_identifier,196,keywords_as_identifier,True
2000,0.75,16,195,missing_parenthesis,195,missing_parenthesis,True
2000,0.75,17,188,keywords_as_identifier,188,keywords_as_identifier,True
2000,0.75,18,204,mismatched_quotation,204,mismatched_quotation,True
2000,0.75,19,199,mismatched_quotation,199,mismatched_quotation,True
2000,0.75,20,190,keywords_as_identifier,190,keywords_as_identifier,True
2000,0.75,21,208,missing_colon,208,missing_colon,True
2000,0.75,22,196,missing_comma,196,missing_comma,True
2000,0.75,23,186,mismatched_bracket,186,mismatched_bracket,True
2000,0.75,24,194,missing_quotation,194,missing_quotation,True
2000,1.0,0,265,missing_quotation,265,missing_quotation,True
2000,1.0,1,267,mismatched_bracket,267,mismatched_bracket,True
2000,1.0,2,265,missing_quotation,265,missing_quotation,True
2000,1.0,3,274,missing_quotation,274,missing_quotation,True
2000,1.0,4,265,missing_quotation,265,mismatched_quotation,False
2000,1.0,5,244,missing_comma,244,missing_comma,True
2000,1.0,6,257,missing_comma,257,missing_comma,True
2000,1.0,7,251,mismatched_quotation,251,mismatched_quotation,True
2000,1.0,8,253,missing_quotation,253,missing_quotation,True
2000,1.0,9,276,keywords_as_identifier,276,keywords_as_identifier,True
2000,1.0,10,259,missing_colon,259,missing_colon,True
2000,1.0,11,247,missing_comma,247,missing_comma,True
2000,1.0,12,264,mismatched_bracket,264,mismatched_bracket,True
2000,1.0,13,276,mismatched_bracket,276,mismatched_bracket,True
2000,1.0,14,253,missing_comma,253,missing_comma,True
2000,1.0,15,269,missing_colon,269,missing_colon,True
2000,1.0,16,264,mismatched_quotation,264,mismatched_quotation,True
2000,1.0,17,262,missing_parenthesis,262,missing_parenthesis,True
2000,1.0,18,269,missing_colon,269,missing_colon,True
2000,1.0,19,250,missing_colon,250,missing_colon,True
2000,1.0,20,272,mismatched_bracket,272,mismatched_bracket,True
2000,1.0,21,259,mismatched_quotation,259,mismatched_quotation,True
2000,1.0,22,257,missing_comma,257,missing_comma,True
2000,1.0,23,252,mismatched_quotation,252,mismatched_quotation,True
2000,1.0,24,264,missing_parenthesis,264,missing_parenthesis,True
4000,0.0,0,4,missing_comma,4,missing_comma,True
4000,0.0,1,1,missing_colon,1,missing_colon,True
4000,0.0,2,1,missing_comma,1,missing_comma,True
4000,0.0,3,2,missing_colon,2,missing_colon,True
4000,0.0,4,1,missing_quotation,1,missing_quotation,True
4000,0.0,5,1,mismatched_bracket,1,mismatched_bracket,True
4000,0.0,6,4,missing_quotation,4,missing_quotation,True
4000,0.0,7,1,missing_comma,1,missing_comma,True
4000,0.0,8,1,mismatched_bracket,1,mismatched_bracket,True
4000,0.0,9,7,mismatched_quotation,7,mismatched_quotation,True
4000,0.0,10,5,missing_comma,5,missing_comma,True
4000,0.0,11,1,missing_comma,1,missing_comma,True
4000,0.0,12,1,mismatched_bracket,1,mismatched_bracket,True
4000,0.0,13,3,mismatched_quotation,3,mismatched_quotation,True
4000,0.0,14,1,mismatched_bracket,1,mismatched_bracket,True
4000,0.0,15,1,missing_comma,1,missing_comma,True
4000,0.0,16,1,missing_quotation,1,missing_quotation,True
4000,0.0,17,3,missing_parenthesis,3,missing_parenthesis,True
4000,0.0,18,4,missing_parenthesis,4,missing_parenthesis,True
4000,0.0,19,1,keywords_as_identifier,196,missing_parenthesis,False
4000,0.0,20,2,mismatched_quotation,2,mismatched_quotation,True
4000,0.0,21,1,mismatched_bracket,1,mismatched_bracket,True
4000,0.0,22,1,keywords_as_identifier,2,keywords_as_identifier,False
4000,0.0,23,3,mismatched_quotation,3,mismatched_quotation,True
4000,0.0,24,3,missing_comma,3,missing_comma,True
4000,0.25,0,123,mismatched_bracket,123,mismatched_bracket,True
4000,0.25,1,130,mismatched_bracket,130,mismatched_bracket,True
4000,0.25,2,126,keywords_as_identifier,126,keywords_as_identifier,True
4000,0.25,3,132,mismatched_bracket,132,missing_bracket,False
4000,0.25,4,135,mismatched_quotation,135,mismatched_quotation,True
4000,0.25,5,133,keywords_as_identifier,37,missing_colon,False
4000,0.25,6,123,missing_quotation,123,missing_quotation,True
4000,0.25,7,136,missing_quotation,136,mismatched_quotation,False
4000,0.25,8,137,missing_colon,137,missing_colon,True
4000,0.25,9,123,mismatched_bracket,123,mismatched_bracket,True
4000,0.25,10,117,missing_comma,117,missing_comma,True
4000,0.25,11,125,mismatched_bracket,125,mismatched_bracket,True
4000,0.25,12,134,missing_colon,134,missing_colon,True
4000,0.25,13,140,missing_quotation,140,missing_quotation,True
4000,0.25,14,135,missing_comma,135,missing_comma,True
4000,0.25,15,130,keywords_as_identifier,315,missing_parenthesis,False
4000,0.25,16,129,missing_colon,129,missing_colon,True
4000,0.25,17,126,missing_colon,126,missing_colon,True
4000,0.25,18,127,missing_comma,127,missing_comma,True
4000,0.25,19,131,missing_parenthesis,131,missing_colon,False
4000,0.25,20,128,missing_parenthesis,128,missing_parenthesis,True
4000,0.25,21,132,mismatched_bracket,132,missing_quotation,False
4000,0.25,22,132,missing_parenthesis,132,missing_parenthesis,True
4000,0.25,23,127,missing_colon,127,missing_colon,True
4000,0.25,24,130,mismatched_quotation,130,mismatched_quotation,True
4000,0.5,0,261,missing_colon,261,missing_colon,True
4000,0.5,1,260,missing_colon,260,missing_colon,True
4000,0.5,2,260,mismatched_quotation,260,mismatched_quotation,True
4000,0.5,3,254,missing_colon,254,missing_colon,True
4000,0.5,4,258,missing_colon,258,missing_colon,True
4000,0.5,5,271,mismatched_bracket,271,mismatched_bracket,True
4000,0.5,6,247,keywords_as_identifier,247,keywords_as_identifier,True
4000,0.5,7,263,mismatched_bracket,456,keywords_as_identifier,False
4000,0.5,8,256,missing_comma,256,missing_comma,True
4000,0.5,9,248,missing_quotation,248,missing_quotation,True
4000,0.5,10,256,mismatched_quotation,256,mismatched_quotation,True
4000,0.5,11,266,missing_comma,266,missing_parenthesis,False
4000,0.5,12,269,missing_comma,268,missing_comma,False
4000,0.5,13,247,mismatched_bracket,247,mismatched_bracket,True
4000,0.5,14,259,missing_parenthesis,259,missing_parenthesis,True
4000,0.5,15,252,missing_comma,252,missing_comma,True
4000,0.5,16,264,mismatched_quotation,264,mismatched_quotation,True
4000,0.5,17,281,missing_comma,271,missing_comma,False
4000,0.5,18,260,missing_parenthesis,260,missing_colon,False
4000,0.5,19,271,missing_quotation,271,mismatched_quotation,False
4000,0.5,20,246,missing_parenthesis,246,missing_parenthesis,True
4000,0.5,21,264,missing_parenthesis,264,missing_parenthesis,True
4000,0.5,22,258,missing_quotation,258,missing_quotation,True
4000,0.5,23,255,missing_colon,255,missing_colon,True
4000,0.5,24,267,missing_comma,267,missing_comma,True
4000,0.75,0,389,missing_comma,389,missing_comma,True
4000,0.75,1,394,missing_comma,394,missing_comma,True
4000,0.75,2,390,missing_quotation,390,missing_quotation,True
4000,0.75,3,398,mismatched_bracket,398,mismatched_bracket,True
