target_length,target_depth,iter_no,bug_line_number,bug_type,pred_bug_line_number,pred_bug_type,result
1000,1.0,12,139,mismatched_quotation,139,mismatched_quotation,True
1000,1.0,13,132,mismatched_quotation,28,missing_parenthesis,False
1000,1.0,14,135,mismatched_bracket,135,mismatched_bracket,True
1000,1.0,15,118,missing_colon,6,missing_self,False
1000,1.0,16,136,missing_quotation,136,mismatched_quotation,False
1000,1.0,17,129,missing_quotation,129,missing_quotation,True
1000,1.0,18,125,missing_colon,125,missing_colon,True
1000,1.0,19,134,missing_comma,33,missing_parenthesis,False
1000,1.0,20,129,missing_colon,29,missing_parenthesis,False
1000,1.0,21,141,keywords_as_identifier,141,missing_parenthesis,False
1000,1.0,22,126,missing_quotation,26,missing_parenthesis,False
1000,1.0,23,129,mismatched_bracket,129,missing_parenthesis,False
1000,1.0,24,132,missing_parenthesis,132,missing_parenthesis,True
2000,0.0,0,1,missing_quotation,1,missing_quotation,True
2000,0.0,1,1,missing_colon,52,missing_parenthesis,False
2000,0.0,2,3,missing_parenthesis,3,missing_parenthesis,True
2000,0.0,3,3,mismatched_quotation,3,mismatched_quotation,True
2000,0.0,4,1,missing_comma,4,missing_parenthesis,False
2000,0.0,5,4,mismatched_bracket,4,missing_bracket,False
2000,0.0,6,3,missing_quotation,4,missing_parenthesis,False
2000,0.0,7,3,missing_quotation,3,missing_parenthesis,False
2000,0.0,8,3,mismatched_bracket,3,mismatched_bracket,True
2000,0.0,9,1,keywords_as_identifier,122,missing_comma,False
2000,0.0,10,1,keywords_as_identifier,50,missing_parenthesis,False
2000,0.0,11,1,mismatched_bracket,1,missing_parenthesis,False
2000,0.0,12,1,keywords_as_identifier,4,missing_parenthesis,False
2000,0.0,13,1,mismatched_quotation,1,missing_quotation,False
2000,0.0,14,2,missing_comma,2,missing_comma,True
2000,0.0,15,5,missing_comma,4,missing_comma,False
2000,0.0,16,1,keywords_as_identifier,8,missing_parenthesis,False
2000,0.0,17,1,missing_comma,4,missing_parenthesis,False
2000,0.0,18,3,missing_comma,4,missing_parenthesis,False
2000,0.0,19,4,missing_quotation,4,missing_parenthesis,False
2000,0.0,20,1,missing_colon,4,missing_parenthesis,False
2000,0.0,21,2,missing_quotation,2,missing_quotation,True
2000,0.0,22,6,mismatched_quotation,7,missing_parenthesis,False
2000,0.0,23,1,mismatched_bracket,1,missing_parenthesis,False
2000,0.0,24,3,mismatched_quotation,4,missing_parenthesis,False
2000,0.25,0,64,missing_parenthesis,64,missing_parenthesis,True
2000,0.25,1,74,missing_colon,75,missing_colon,False
2000,0.25,2,64,missing_comma,64,missing_comma,True
2000,0.25,3,64,missing_colon,64,missing_colon,True
2000,0.25,4,67,missing_parenthesis,66,mismatched_bracket,False
2000,0.25,5,69,mismatched_quotation,69,mismatched_quotation,True
2000,0.25,6,61,missing_quotation,4,missing_parenthesis,False
2000,0.25,7,72,missing_quotation,72,missing quotation,False
2000,0.25,8,70,missing_parenthesis,70,missing_parenthesis,True
2000,0.25,9,66,missing_quotation,66,mismatched_quotation,False
2000,0.25,10,62,missing_colon,62,missing_comma,False
2000,0.25,11,68,keywords_as_identifier,28,missing_parenthesis,False
2000,0.25,12,70,mismatched_quotation,70,mismatched_quotation,True
2000,0.25,13,67,mismatched_quotation,67,mismatched_quotation,True
2000,0.25,14,61,missing_comma,61,missing_comma,True
2000,0.25,15,67,missing_parenthesis,67,missing_parenthesis,True
2000,0.25,16,63,keywords_as_identifier,16,missing closing bracket,False
2000,0.25,17,69,missing_comma,51,missing_colon,False
2000,0.25,18,64,mismatched_bracket,64,mismatched_bracket,True
2000,0.25,19,66,missing_comma,66,missing_comma,True
2000,0.25,20,66,missing_comma,66,missing_comma,True
2000,0.25,21,69,mismatched_bracket,69,missing_parenthesis,False
2000,0.25,22,64,mismatched_quotation,64,missing_quotation,False
2000,0.25,23,66,keywords_as_identifier,66,keywords_as_identifier,True
2000,0.25,24,65,missing_colon,32,missing_colon,False
2000,0.5,0,137,missing_quotation,136,missing_parenthesis,False
2000,0.5,1,133,missing_parenthesis,133,missing_parenthesis,True
2000,0.5,2,131,mismatched_bracket,131,missing_parenthesis,False
2000,0.5,3,128,mismatched_quotation,128,mismatched_quotation,True
2000,0.5,4,130,keywords_as_identifier,4,missing_parenthesis,False
2000,0.5,5,122,missing_quotation,122,mismatched_quotation,False
2000,0.5,6,127,missing_comma,127,missing_comma,True
2000,0.5,7,136,missing_quotation,210,missing_parenthesis,False
2000,0.5,8,130,missing_colon,130,missing_colon,True
2000,0.5,9,141,missing_comma,141,missing_comma,True
2000,0.5,10,136,missing_quotation,72,missing_parenthesis,False
2000,0.5,11,125,missing_parenthesis,125,missing_parenthesis,True
2000,0.5,12,139,mismatched_bracket,139,mismatched_bracket,True
2000,0.5,13,135,missing_comma,62,missing_colon,False
2000,0.5,14,125,missing_colon,18,missing_parenthesis,False
2000,0.5,15,131,keywords_as_identifier,116,missing_parenthesis,False
2000,0.5,16,139,mismatched_quotation,139,mismatched_quotation,True
2000,0.5,17,133,missing_parenthesis,54,missing_parenthesis,False
2000,0.5,18,129,missing_colon,129,missing_colon,True
2000,0.5,19,129,missing_comma,131,mismatched_variable,False
2000,0.5,20,121,missing_comma,6,missing_quotation,False
2000,0.5,21,141,mismatched_bracket,141,mismatched_bracket,True
2000,0.5,22,136,missing_comma,128,missing_parenthesis,False
2000,0.5,23,126,missing_parenthesis,224,missing_colon,False
2000,0.5,24,132,missing_parenthesis,132,missing_parenthesis,True
2000,0.75,0,204,mismatched_quotation,204,mismatched_quotation,True
2000,0.75,1,196,mismatched_quotation,196,mismatched_quotation,True
2000,0.75,2,207,missing_colon,207,missing_colon,True
2000,0.75,3,202,keywords_as_identifier,166,missing_parenthesis,False
2000,0.75,4,189,missing_comma,129,missing_comma,False
2000,0.75,5,188,mismatched_quotation,188,mismatched_quotation,True
2000,0.75,6,190,mismatched_bracket,190,missing_parenthesis,False
2000,0.75,7,202,mismatched_bracket,202,missing_bracket,False
2000,0.75,8,192,missing_colon,17,missing_comma,False
2000,0.75,9,197,mismatched_quotation,221,missing_parenthesis,False
2000,0.75,10,204,mismatched_quotation,203,missing_quotation,False
2000,0.75,11,205,missing_colon,205,missing_colon,True
2000,0.75,12,197,mismatched_bracket,197,missing_bracket,False
2000,0.75,13,191,mismatched_bracket,191,missing_parenthesis,False
2000,0.75,14,208,mismatched_bracket,208,mismatched_bracket,True
2000,0.75,15,196,missing_colon,196,missing_parenthesis,False
2000,0.75,16,201,missing_quotation,200,missing_quotation,False
2000,0.75,17,188,keywords_as_identifier,16,missing_comma,False
2000,0.75,18,200,keywords_as_identifier,200,missing_parenthesis,False
2000,0.75,19,187,mismatched_quotation,87,missing_parenthesis,False
2000,0.75,20,188,mismatched_bracket,186,missing_bracket,False
2000,0.75,21,202,missing_colon,202,missing_colon,True
2000,0.75,22,196,mismatched_quotation,47,missing_parenthesis,False
2000,0.75,23,192,missing_parenthesis,192,missing_parenthesis,True
2000,0.75,24,203,missing_colon,203,missing_colon,True
2000,1.0,0,267,mismatched_quotation,267,mismatched_quotation,True
2000,1.0,1,252,missing_quotation,252,missing_quotation,True
2000,1.0,2,250,mismatched_bracket,25,mismatched_bracket,False
2000,1.0,3,259,missing_parenthesis,259,missing_parenthesis,True
2000,1.0,4,263,mismatched_bracket,263,missing_parenthesis,False
2000,1.0,5,270,mismatched_bracket,26,missing_comma,False
2000,1.0,6,265,missing_quotation,4,missing_parenthesis,False
2000,1.0,7,259,missing_comma,259,missing_comma,True
2000,1.0,8,261,mismatched_bracket,261,mismatched_bracket,True
2000,1.0,9,252,missing_quotation,252,mismatched_quotation,False
2000,1.0,10,266,mismatched_bracket,266,missing_bracket,False
2000,1.0,11,266,mismatched_bracket,266,missing_bracket,False
2000,1.0,12,264,missing_parenthesis,264,missing_parenthesis,True
2000,1.0,13,259,keywords_as_identifier,6,mismatched_quotation,False
2000,1.0,14,268,missing_comma,268,missing_comma,True
2000,1.0,15,256,mismatched_bracket,256,missing_parenthesis,False
2000,1.0,16,254,missing_parenthesis,254,missing_parenthesis,True
2000,1.0,17,268,missing_quotation,268,mismatched_quotation,False
2000,1.0,18,263,keywords_as_identifier,33,missing_parenthesis,False
2000,1.0,19,245,keywords_as_identifier,8,missing_parenthesis,False
2000,1.0,20,261,keywords_as_identifier,4,missing_parenthesis,False
2000,1.0,21,259,missing_comma,259,missing_comma,True
2000,1.0,22,262,missing_comma,26,missing_comma,False
2000,1.0,23,262,missing_quotation,263,mismatched_quotation,False
2000,1.0,24,261,mismatched_quotation,261,mismatched_quotation,True
4000,0.0,0,4,missing_quotation,4,missing_parenthesis,False
4000,0.0,1,1,missing_colon,322,missing_parenthesis,False
4000,0.0,2,4,missing_quotation,4,missing_quotation,True
4000,0.0,3,5,mismatched_quotation,5,mismatched_quotation,True
4000,0.0,4,7,mismatched_quotation,16,missing_parenthesis,False
4000,0.0,5,1,missing_colon,4,missing_parenthesis,False
4000,0.0,6,1,missing_comma,4,missing_comma,False
4000,0.0,7,1,missing_comma,2,missing_parenthesis,False
4000,0.0,8,2,missing_colon,4,missing_colon,False
4000,0.0,9,1,missing_parenthesis,150,missing_parenthesis,False
4000,0.0,10,1,keywords_as_identifier,352,mismatched_bracket,False
4000,0.0,11,1,missing_parenthesis,475,missing_colon,False
4000,0.0,12,4,missing_quotation,4,missing_quotation,True
4000,0.0,13,3,mismatched_bracket,4,missing_bracket,False
4000,0.0,14,2,mismatched_quotation,515,missing_colon,False
4000,0.0,15,4,mismatched_quotation,338,keywords_as_identifier,False
4000,0.0,16,6,missing_comma,6,missing_comma,True
4000,0.0,17,7,missing_quotation,7,mismatched_quotation,False
4000,0.0,18,2,missing_comma,2,missing_comma,True
4000,0.0,19,1,keywords_as_identifier,306,missing_parenthesis,False
4000,0.0,20,7,missing_parenthesis,7,missing_parenthesis,True
4000,0.0,21,1,keywords_as_identifier,4,missing_parenthesis,False
4000,0.0,22,4,missing_parenthesis,4,missing_parenthesis,True
4000,0.0,23,8,missing_parenthesis,122,missing_parenthesis,False
4000,0.0,24,1,mismatched_quotation,1,missing_quotation,False
4000,0.25,0,128,mismatched_bracket,126,missing_bracket,False
4000,0.25,1,131,mismatched_bracket,131,missing_parenthesis,False
4000,0.25,2,128,missing_comma,276,missing_colon,False
4000,0.25,3,137,mismatched_quotation,4,missing_parenthesis,False
4000,0.25,4,132,missing_parenthesis,523,missing_parenthesis,False
4000,0.25,5,132,keywords_as_identifier,6,mismatched_quotation,False
4000,0.25,6,128,keywords_as_identifier,128,missing_parenthesis,False
4000,0.25,7,131,missing_comma,4,missing_parenthesis,False
4000,0.25,8,120,keywords_as_identifier,4,missing_parenthesis,False
4000,0.25,9,128,mismatched_bracket,128,missing_bracket,False
4000,0.25,10,126,missing_comma,126,missing_comma,True
4000,0.25,11,131,keywords_as_identifier,131,keywords_as_identifier,True
4000,0.25,12,138,missing_quotation,412,missing_parenthesis,False
4000,0.25,13,129,missing_parenthesis,129,missing_parenthesis,True
4000,0.25,14,133,mismatched_quotation,133,mismatched_quotation,True
4000,0.25,15,129,missing_parenthesis,129,missing_parenthesis,True
4000,0.25,16,136,missing_colon,506,missing_parenthesis,False
4000,0.25,17,132,mismatched_bracket,70,mismatched_bracket,False
4000,0.25,18,127,missing_parenthesis,127,missing_parenthesis,True
4000,0.25,19,129,mismatched_quotation,24,missing_colon,False
4000,0.25,20,124,missing_colon,362,missing_comma,False
4000,0.25,21,137,mismatched_bracket,162,mismatched_parenthesis,False
4000,0.25,22,118,mismatched_quotation,504,missing_argument,False
4000,0.25,23,138,missing_colon,482,missing_colon,False
4000,0.25,24,132,missing_colon,132,missing_colon,True
4000,0.5,0,268,mismatched_quotation,269,missing_quotation,False
4000,0.5,1,255,missing_colon,255,missing_colon,True
4000,0.5,2,269,keywords_as_identifier,14,missing_parenthesis,False
4000,0.5,3,255,missing_quotation,6,mismatched_quotation,False
4000,0.5,4,270,mismatched_quotation,4,missing_parenthesis,False
4000,0.5,5,240,missing_comma,237,missing_parenthesis,False
4000,0.5,6,257,mismatched_quotation,423,missing_colon,False
4000,0.5,7,258,missing_comma,66,missing_comma,False
4000,0.5,8,258,mismatched_quotation,25,missing_colon,False
4000,0.5,9,267,mismatched_quotation,446,missing_underscore,False
4000,0.5,10,257,mismatched_bracket,4,missing_parenthesis,False
4000,0.5,11,258,missing_comma,256,missing_comma,False
4000,0.5,12,266,mismatched_bracket,266,missing_bracket,False
4000,0.5,13,266,missing_comma,403,missing_comma,False
4000,0.5,14,248,mismatched_bracket,353,missing_bracket,False
4000,0.5,15,267,keywords_as_identifier,362,mismatched_quotation,False
4000,0.5,16,255,missing_comma,255,missing_comma,True
4000,0.5,17,263,missing_parenthesis,263,missing_parenthesis,True
4000,0.5,18,261,missing_colon,454,missing_colon,False
4000,0.5,19,264,missing_quotation,264,missing_parenthesis,False
4000,0.5,20,259,missing_quotation,6,mismatched_quotation,False
4000,0.5,21,259,missing_parenthesis,259,missing_parenthesis,True
4000,0.5,22,248,missing_quotation,478,keywords_as_identifier,False
4000,0.5,23,253,mismatched_bracket,253,missing_bracket,False
4000,0.5,24,259,missing_comma,259,missing_parenthesis,False
4000,0.75,0,407,keywords_as_identifier,518,missing_variable,False
4000,0.75,1,388,missing_quotation,11,missing_parenthesis,False
