target_length,target_depth,iter_no,bug_line_number,bug_type,pred_bug_line_number,pred_bug_type,result
500,0.5,9,23,missing_colon,23,missing_colon,True
500,0.5,10,34,missing_comma,34,missing_coma,False
500,0.5,11,34,missing_quotation,34,missing_quotation,True
500,0.5,12,34,keywords_as_identifier,34,keywords_as_identifier,True
500,0.5,13,33,missing_comma,33,missing_comma,True
500,0.5,14,28,missing_parenthesis,28,missing_parenthesis,True
500,0.5,15,30,missing_comma,30,missing_comma,True
500,0.5,16,32,missing_comma,32,missing_comma,True
500,0.5,17,28,missing_comma,28,missing_comma,True
500,0.5,18,35,missing_colon,35,missing_colon,True
500,0.5,19,34,mismatched_quotation,34,missing_quotation,False
500,0.5,20,33,missing_quotation,33,missing_quotation,True
500,0.5,21,36,mismatched_bracket,36,mismatched_bracket,True
500,0.5,22,35,missing_parenthesis,35,missing_parenthesis,True
500,0.5,23,30,missing_comma,30,missing_comma,True
500,0.5,24,29,mismatched_bracket,29,mismatched_bracket,True
500,0.75,0,48,missing_comma,48,missing_colon,False
500,0.75,1,54,missing_parenthesis,54,missing_parenthesis,True
500,0.75,2,44,missing_parenthesis,44,missing_parenthesis,True
500,0.75,3,48,missing_quotation,48,missing_quotation,True
500,0.75,4,47,missing_quotation,47,missing_quotation,True
500,0.75,5,44,missing_comma,44,missing_comma,True
500,0.75,6,57,mismatched_quotation,56,mismatched_quotation,False
500,0.75,7,50,mismatched_quotation,50,mismatched_quotation,True
500,0.75,8,43,mismatched_quotation,43,mismatched_quotation,True
500,0.75,9,43,keywords_as_identifier,43,keywords_as_identifier,True
500,0.75,10,51,mismatched_quotation,51,mismatched_quotation,True
500,0.75,11,50,keywords_as_identifier,50,keywords_as_identifier,True
500,0.75,12,48,mismatched_quotation,48,mismatched_quotation,True
500,0.75,13,47,missing_colon,47,missing_colon,True
500,0.75,14,48,keywords_as_identifier,48,keywords_as_identifier,True
500,0.75,15,52,mismatched_quotation,52,mismatched_quotation,True
500,0.75,16,39,missing_colon,39,missing_colon,True
500,0.75,17,48,mismatched_quotation,48,mismatched_quotation,True
500,0.75,18,42,missing_parenthesis,42,missing_parenthesis,True
500,0.75,19,48,missing_comma,26,missing_indentation,False
500,0.75,20,54,missing_quotation,54,mismatched_quotation,False
500,0.75,21,50,mismatched_quotation,50,mismatched_quotation,True
500,0.75,22,46,missing_colon,46,missing_colon,True
500,0.75,23,44,missing_quotation,44,missing_quotation,True
500,0.75,24,49,missing_colon,49,missing_colon,True
500,1.0,0,67,mismatched_quotation,67,mismatched_quotation,True
500,1.0,1,73,missing_colon,73,missing_colon,True
500,1.0,2,70,mismatched_quotation,70,mismatched_quotation,True
500,1.0,3,66,mismatched_quotation,66,mismatched_quotation,True
500,1.0,4,68,keywords_as_identifier,68,keywords_as_identifier,True
500,1.0,5,68,missing_parenthesis,68,missing_parenthesis,True
500,1.0,6,68,missing_colon,68,missing_colon,True
500,1.0,7,66,keywords_as_identifier,66,keywords_as_identifier,True
500,1.0,8,77,missing_quotation,77,mismatched_quotation,False
500,1.0,9,70,missing_comma,70,missing_comma,True
500,1.0,10,60,missing_comma,60,missing_comma,True
500,1.0,11,73,mismatched_quotation,73,mismatched_quotation,True
500,1.0,12,61,missing_parenthesis,61,missing_parenthesis,True
500,1.0,13,65,missing_colon,65,missing_colon,True
500,1.0,14,64,mismatched_quotation,64,mismatched_quotation,True
500,1.0,15,67,mismatched_bracket,67,mismatched_bracket,True
500,1.0,16,63,mismatched_bracket,63,mismatched_bracket,True
500,1.0,17,64,mismatched_quotation,64,mismatched_quotation,True
500,1.0,18,62,missing_quotation,62,missing_quotation,True
500,1.0,19,68,missing_comma,68,missing_comma,True
500,1.0,20,64,missing_quotation,64,missing_quotation,True
500,1.0,21,70,missing_colon,70,missing_colon,True
500,1.0,22,62,mismatched_quotation,62,mismatched_quotation,True
500,1.0,23,60,missing_parenthesis,60,missing_parenthesis,True
500,1.0,24,62,missing_parenthesis,62,missing_parenthesis,True
1000,0.0,0,1,missing_parenthesis,1,missing_parenthesis,True
1000,0.0,1,1,mismatched_bracket,1,mismatched_bracket,True
1000,0.0,2,5,mismatched_quotation,5,mismatched_quotation,True
1000,0.0,3,5,missing_quotation,5,missing_quotation,True
1000,0.0,4,1,missing_colon,1,missing_colon,True
1000,0.0,5,3,keywords_as_identifier,3,keywords_as_identifier,True
1000,0.0,6,1,mismatched_bracket,1,mismatched_bracket,True
1000,0.0,7,6,missing_comma,6,missing_comma,True
1000,0.0,8,1,keywords_as_identifier,1,keywords_as_identifier,True
1000,0.0,9,3,missing_quotation,3,missing_quotation,True
1000,0.0,10,1,mismatched_bracket,1,mismatched_bracket,True
1000,0.0,11,2,missing_comma,2,missing_comma,True
1000,0.0,12,1,missing_parenthesis,1,missing_parenthesis,True
1000,0.0,13,6,missing_parenthesis,6,missing_parenthesis,True
1000,0.0,14,1,keywords_as_identifier,1,keywords_as_identifier,True
1000,0.0,15,1,missing_colon,1,missing_colon,True
1000,0.0,16,2,missing_comma,2,missing_comma,True
1000,0.0,17,3,mismatched_bracket,3,mismatched_bracket,True
1000,0.0,18,1,keywords_as_identifier,1,keywords_as_identifier,True
1000,0.0,19,4,mismatched_quotation,4,mismatched_quotation,True
1000,0.0,20,2,mismatched_bracket,2,mismatched_bracket,True
1000,0.0,21,1,missing_parenthesis,1,missing_parenthesis,True
1000,0.0,22,6,mismatched_quotation,6,mismatched_quotation,True
1000,0.0,23,1,keywords_as_identifier,1,keywords_as_identifier,True
1000,0.0,24,1,keywords_as_identifier,1,keywords_as_identifier,True
1000,0.25,0,30,missing_comma,30,missing_comma,True
1000,0.25,1,31,missing_parenthesis,31,missing_parenthesis,True
1000,0.25,2,27,keywords_as_identifier,27,keywords_as_identifier,True
1000,0.25,3,36,missing_comma,36,missing_comma,True
1000,0.25,4,35,missing_parenthesis,35,missing_parenthesis,True
1000,0.25,5,32,missing_quotation,32,missing_quotation,True
1000,0.25,6,42,keywords_as_identifier,46,keywords_as_identifier,False
1000,0.25,7,33,missing_colon,33,missing_colon,True
1000,0.25,8,30,missing_quotation,30,missing_quotation,True
1000,0.25,9,34,mismatched_quotation,34,mismatched_quotation,True
1000,0.25,10,30,mismatched_quotation,30,missing_quotation,False
1000,0.25,11,29,mismatched_bracket,113,missing_comma,False
1000,0.25,12,38,mismatched_quotation,38,mismatched_quotation,True
1000,0.25,13,36,missing_comma,36,missing_comma,True
1000,0.25,14,31,mismatched_bracket,32,missing_colon,False
1000,0.25,15,27,missing_quotation,27,missing_quotation,True
1000,0.25,16,35,mismatched_quotation,35,mismatched_quotation,True
1000,0.25,17,30,mismatched_quotation,30,mismatched_quotation,True
1000,0.25,18,38,missing_colon,38,missing_colon,True
1000,0.25,19,26,keywords_as_identifier,26,keywords_as_identifier,True
1000,0.25,20,34,mismatched_quotation,34,mismatched_quotation,True
1000,0.25,21,35,keywords_as_identifier,35,keywords_as_identifier,True
1000,0.25,22,34,mismatched_quotation,34,mismatched_quotation,True
1000,0.25,23,37,missing_quotation,37,missing_quotation,True
1000,0.25,24,36,missing_parenthesis,36,missing_parenthesis,True
1000,0.5,0,67,keywords_as_identifier,67,keywords_as_identifier,True
1000,0.5,1,66,mismatched_quotation,66,mismatched_quotation,True
1000,0.5,2,70,keywords_as_identifier,70,missing_colon,False
1000,0.5,3,68,keywords_as_identifier,68,keywords_as_identifier,True
1000,0.5,4,68,missing_parenthesis,68,missing_parenthesis,True
1000,0.5,5,64,missing_quotation,64,mismatched_quotation,False
1000,0.5,6,64,missing_comma,64,missing_comma,True
1000,0.5,7,67,missing_comma,67,missing_comma,True
1000,0.5,8,61,mismatched_bracket,61,mismatched_bracket,True
1000,0.5,9,72,missing_comma,72,missing_comma,True
1000,0.5,10,61,mismatched_bracket,61,missing_parenthesis,False
1000,0.5,11,64,mismatched_quotation,64,mismatched_quotation,True
1000,0.5,12,64,missing_parenthesis,64,missing_parenthesis,True
1000,0.5,13,64,missing_quotation,64,missing_quotation,True
1000,0.5,14,64,mismatched_quotation,64,mismatched_quotation,True
1000,0.5,15,64,missing_parenthesis,64,missing_parenthesis,True
1000,0.5,16,62,keywords_as_identifier,62,keywords_as_identifier,True
1000,0.5,17,73,mismatched_quotation,42,missing_colon,False
1000,0.5,18,70,missing_comma,70,missing_comma,True
1000,0.5,19,65,keywords_as_identifier,65,keywords_as_identifier,True
1000,0.5,20,61,missing_quotation,61,missing_quotation,True
1000,0.5,21,60,missing_comma,60,missing_comma,True
1000,0.5,22,63,mismatched_quotation,63,missing_quotation,False
1000,0.5,23,60,missing_comma,60,missing_comma,True
1000,0.5,24,62,keywords_as_identifier,62,keywords_as_identifier,True
1000,0.75,0,100,mismatched_quotation,36,keywords_as_identifier,False
1000,0.75,1,95,missing_colon,95,missing_colon,True
1000,0.75,2,100,missing_quotation,100,missing_quotation,True
1000,0.75,3,88,keywords_as_identifier,88,keywords_as_identifier,True
1000,0.75,4,92,missing_colon,92,missing_colon,True
1000,0.75,5,97,keywords_as_identifier,97,keywords_as_identifier,True
1000,0.75,6,96,missing_comma,96,missing_comma,True
1000,0.75,7,94,mismatched_bracket,94,mismatched_bracket,True
1000,0.75,8,100,keywords_as_identifier,46,missing_colon,False
1000,0.75,9,99,missing_comma,7,missing_colon,False
1000,0.75,10,97,missing_parenthesis,97,missing_parenthesis,True
1000,0.75,11,91,keywords_as_identifier,91,keywords_as_identifier,True
1000,0.75,12,96,missing_comma,21,missing_colon,False
1000,0.75,13,99,missing_comma,99,missing_comma,True
1000,0.75,14,91,missing_colon,91,missing_colon,True
1000,0.75,15,104,mismatched_bracket,104,mismatched_bracket,True
1000,0.75,16,97,missing_parenthesis,97,missing_parenthesis,True
1000,0.75,17,100,mismatched_quotation,100,mismatched_quotation,True
1000,0.75,18,99,missing_quotation,18,missing_colon,False
1000,0.75,19,97,keywords_as_identifier,97,keywords_as_identifier,True
1000,0.75,20,95,keywords_as_identifier,95,missing_colon,False
1000,0.75,21,94,mismatched_bracket,94,mismatched_bracket,True
1000,0.75,22,96,missing_quotation,96,mismatched_quotation,False
1000,0.75,23,99,missing_parenthesis,99,missing_parenthesis,True
1000,0.75,24,92,keywords_as_identifier,92,keywords_as_identifier,True
1000,1.0,0,134,mismatched_quotation,8,missing_colon,False
1000,1.0,1,128,missing_quotation,128,missing_quotation,True
1000,1.0,2,127,missing_quotation,127,mismatched_quotation,False
1000,1.0,3,127,mismatched_bracket,127,mismatched_bracket,True
1000,1.0,4,138,missing_quotation,138,missing_quotation,True
1000,1.0,5,139,missing_parenthesis,139,missing_parenthesis,True
1000,1.0,6,127,mismatched_quotation,127,mismatched_quotation,True
1000,1.0,7,128,missing_colon,128,missing_colon,True
1000,1.0,8,127,keywords_as_identifier,127,keywords_as_identifier,True
1000,1.0,9,119,missing_quotation,119,mismatched_quotation,False
1000,1.0,10,128,missing_comma,128,missing_comma,True
1000,1.0,11,135,missing_comma,135,missing_comma,True
1000,1.0,12,135,mismatched_bracket,135,missing_parenthesis,False
1000,1.0,13,129,missing_quotation,129,missing_quotation,True
1000,1.0,14,129,missing_parenthesis,129,missing_parenthesis,True
1000,1.0,15,133,missing_parenthesis,133,missing_parenthesis,True
1000,1.0,16,133,missing_colon,133,missing_colon,True
1000,1.0,17,128,mismatched_bracket,128,mismatched_bracket,True
1000,1.0,18,134,missing_quotation,134,missing_quotation,True
1000,1.0,19,139,missing_quotation,139,missing_quotation,True
1000,1.0,20,120,missing_parenthesis,120,missing_parenthesis,True
1000,1.0,21,139,mismatched_quotation,138,mismatched_quotation,False
1000,1.0,22,125,missing_quotation,125,mismatched_quotation,False
1000,1.0,23,130,missing_quotation,130,missing_quotation,True
1000,1.0,24,131,missing_colon,131,missing_colon,True
2000,0.0,0,3,missing_quotation,3,missing_quotation,True
2000,0.0,1,2,missing_quotation,2,missing_quotation,True
2000,0.0,2,6,missing_quotation,6,mismatched_quotation,False
2000,0.0,3,2,missing_comma,2,missing_comma,True
2000,0.0,4,2,missing_comma,2,missing_comma,True
2000,0.0,5,1,keywords_as_identifier,1,keywords_as_identifier,True
2000,0.0,6,3,mismatched_quotation,44,mismatched_tabulation,False
2000,0.0,7,1,keywords_as_identifier,1,keywords_as_identifier,True
2000,0.0,8,4,missing_quotation,4,missing_quotation,True
2000,0.0,9,1,mismatched_bracket,1,mismatched_bracket,True
2000,0.0,10,1,mismatched_bracket,1,mismatched_bracket,True
2000,0.0,11,1,keywords_as_identifier,1,keywords_as_identifier,True
2000,0.0,12,1,mismatched_bracket,1,mismatched_bracket,True
2000,0.0,13,2,mismatched_quotation,2,missing_quotation,False
2000,0.0,14,1,missing_comma,1,missing_comma,True
2000,0.0,15,1,keywords_as_identifier,1,keywords_as_identifier,True
2000,0.0,16,6,mismatched_quotation,6,mismatched_quotation,True
2000,0.0,17,4,missing_parenthesis,4,missing_parenthesis,True
2000,0.0,18,7,mismatched_quotation,7,mismatched_quotation,True
2000,0.0,19,1,missing_colon,1,missing_colon,True
2000,0.0,20,1,missing_comma,1,missing_comma,True
2000,0.0,21,2,missing_parenthesis,2,missing_colon,False
2000,0.0,22,2,missing_quotation,2,mismatched_quotation,False
2000,0.0,23,1,mismatched_bracket,68,mismatched_quotation,False
2000,0.0,24,1,mismatched_bracket,1,mismatched_bracket,True
2000,0.25,0,72,missing_comma,72,missing_comma,True
2000,0.25,1,74,mismatched_quotation,74,missing_quotation,False
2000,0.25,2,76,missing_comma,76,missing_parenthesis,False
2000,0.25,3,67,missing_comma,67,missing_comma,True
2000,0.25,4,63,mismatched_bracket,203,missing_colon,False
2000,0.25,5,59,mismatched_quotation,59,mismatched_quotation,True
2000,0.25,6,74,missing_quotation,74,mismatched_quotation,False
2000,0.25,7,67,keywords_as_identifier,67,keywords_as_identifier,True
2000,0.25,8,67,keywords_as_identifier,67,keywords_as_identifier,True
2000,0.25,9,69,missing_parenthesis,69,missing_parenthesis,True
2000,0.25,10,75,missing_quotation,62,missing_import,False
2000,0.25,11,60,keywords_as_identifier,60,keywords_as_identifier,True
2000,0.25,12,67,mismatched_bracket,67,missing_parenthesis,False
2000,0.25,13,67,mismatched_quotation,67,mismatched_quotation,True
2000,0.25,14,72,missing_colon,72,missing_colon,True
2000,0.25,15,68,missing_colon,68,missing_colon,True
2000,0.25,16,64,missing_parenthesis,64,missing_parenthesis,True
2000,0.25,17,73,keywords_as_identifier,11,keywords_as_identifier,False
2000,0.25,18,66,missing_comma,66,missing_comma,True
2000,0.25,19,72,missing_comma,72,missing_comma,True
2000,0.25,20,66,missing_comma,66,missing_comma,True
2000,0.25,21,65,mismatched_quotation,65,mismatched_quotation,True
2000,0.25,22,66,missing_colon,66,missing_colon,True
2000,0.25,23,67,missing_comma,67,missing_comma,True
2000,0.25,24,62,keywords_as_identifier,62,keywords_as_identifier,True
2000,0.5,0,135,missing_comma,135,missing_comma,True
2000,0.5,1,121,missing_colon,121,missing_colon,True
2000,0.5,2,129,missing_colon,129,missing_colon,True
2000,0.5,3,125,keywords_as_identifier,125,keywords_as_identifier,True
2000,0.5,4,120,missing_parenthesis,120,missing_parenthesis,True
2000,0.5,5,140,missing_quotation,140,missing_quotation,True
2000,0.5,6,126,missing_colon,126,missing_colon,True
2000,0.5,7,128,missing_comma,128,missing_comma,True
2000,0.5,8,129,missing_colon,129,missing_colon,True
2000,0.5,9,120,missing_comma,120,missing_comma,True
2000,0.5,10,126,missing_comma,126,missing_comma,True
2000,0.5,11,128,missing_parenthesis,128,missing_parenthesis,True
2000,0.5,12,134,missing_comma,134,missing_colon,False
2000,0.5,13,127,mismatched_quotation,126,mismatched_quotation,False
2000,0.5,14,117,missing_comma,117,missing_comma,True
2000,0.5,15,124,missing_quotation,124,missing_quotation,True
2000,0.5,16,134,mismatched_bracket,134,mismatched_bracket,True
2000,0.5,17,127,missing_comma,127,missing_comma,True
2000,0.5,18,131,missing_quotation,130,missing_quotation,False
2000,0.5,19,128,missing_colon,128,missing_colon,True
2000,0.5,20,130,keywords_as_identifier,135,missing_parenthesis,False
2000,0.5,21,127,missing_comma,127,missing_comma,True
2000,0.5,22,137,mismatched_quotation,137,mismatched_quotation,True
2000,0.5,23,134,missing_parenthesis,134,missing_parenthesis,True
2000,0.5,24,141,missing_quotation,141,missing_quotation,True
2000,0.75,0,204,missing_parenthesis,204,missing_parenthesis,True
2000,0.75,1,189,mismatched_quotation,189,mismatched_quotation,True
2000,0.75,2,197,missing_parenthesis,197,missing_parenthesis,True
2000,0.75,3,199,missing_comma,199,missing_comma,True
2000,0.75,4,199,mismatched_bracket,199,mismatched_bracket,True
2000,0.75,5,186,missing_colon,186,missing_colon,True
2000,0.75,6,207,missing_parenthesis,207,missing_parenthesis,True
2000,0.75,7,196,missing_comma,196,missing_parenthesis,False
2000,0.75,8,195,missing_comma,195,missing_comma,True
2000,0.75,9,191,missing_colon,191,missing_colon,True
2000,0.75,10,200,keywords_as_identifier,200,keywords_as_identifier,True
2000,0.75,11,183,missing_colon,183,missing_colon,True
2000,0.75,12,196,missing_comma,196,missing_parenthesis,False
2000,0.75,13,203,mismatched_bracket,203,mismatched_bracket,True
2000,0.75,14,195,missing_comma,185,keywords_as_identifier,False
2000,0.75,15,200,mismatched_quotation,188,missing_colon,False
2000,0.75,16,185,missing_parenthesis,185,missing_parenthesis,True
2000,0.75,17,210,missing_quotation,208,keywords_as_identifier,False
2000,0.75,18,190,mismatched_quotation,190,mismatched_quotation,True
2000,0.75,19,195,mismatched_bracket,195,mismatched_bracket,True
2000,0.75,20,188,mismatched_bracket,188,mismatched_bracket,True
2000,0.75,21,190,mismatched_quotation,190,mismatched_quotation,True
2000,0.75,22,193,missing_colon,193,missing_colon,True
2000,0.75,23,192,mismatched_quotation,192,mismatched_quotation,True
2000,0.75,24,186,mismatched_bracket,186,mismatched_bracket,True
2000,1.0,0,249,mismatched_bracket,249,mismatched_bracket,True
2000,1.0,1,252,mismatched_bracket,252,mismatched_bracket,True
2000,1.0,2,243,keywords_as_identifier,78,keywords_as_identifier,False
2000,1.0,3,258,missing_quotation,258,missing_quotation,True
2000,1.0,4,256,keywords_as_identifier,20,keywords_as_identifier,False
2000,1.0,5,251,keywords_as_identifier,251,missing_colon,False
2000,1.0,6,245,missing_colon,245,missing_colon,True
2000,1.0,7,246,keywords_as_identifier,246,keywords_as_identifier,True
2000,1.0,8,271,missing_comma,271,missing_comma,True
2000,1.0,9,264,missing_colon,264,missing_colon,True
2000,1.0,10,259,mismatched_bracket,259,mismatched_bracket,True
2000,1.0,11,266,missing_comma,266,missing_comma,True
2000,1.0,12,277,keywords_as_identifier,277,keywords_as_identifier,True
2000,1.0,13,252,missing_comma,252,missing_comma,True
2000,1.0,14,272,mismatched_quotation,272,mismatched_quotation,True
2000,1.0,15,260,missing_comma,260,missing_comma,True
2000,1.0,16,261,keywords_as_identifier,261,mismatched_bracket,False
2000,1.0,17,266,keywords_as_identifier,270,undefined_function,False
2000,1.0,18,261,mismatched_bracket,261,mismatched_bracket,True
2000,1.0,19,266,keywords_as_identifier,266,keywords_as_identifier,True
2000,1.0,20,253,keywords_as_identifier,253,keywords_as_identifier,True
2000,1.0,21,252,missing_comma,252,missing_comma,True
2000,1.0,22,264,mismatched_quotation,264,mismatched_quotation,True
2000,1.0,23,254,missing_quotation,254,missing_quotation,True
2000,1.0,24,252,mismatched_bracket,252,mismatched_bracket,True
4000,0.0,0,1,missing_parenthesis,1,missing_parenthesis,True
4000,0.0,1,3,missing_colon,3,missing_colon,True
4000,0.0,2,1,keywords_as_identifier,5,undefined_variable,False
4000,0.0,3,1,keywords_as_identifier,1,keywords_as_identifier,True
4000,0.0,4,3,keywords_as_identifier,3,keywords_as_identifier,True
4000,0.0,5,1,missing_parenthesis,1,missing_parenthesis,True
4000,0.0,6,4,missing_parenthesis,4,missing_parenthesis,True
4000,0.0,7,1,missing_parenthesis,1,missing_parenthesis,True
4000,0.0,8,1,missing_parenthesis,1,missing_parenthesis,True
4000,0.0,9,1,missing_quotation,1,mismatched_quotation,False
4000,0.0,10,6,missing_quotation,6,mismatched_quotation,False
4000,0.0,11,1,missing_parenthesis,1,missing_parenthesis,True
4000,0.0,12,1,missing_colon,1,missing_colon,True
4000,0.0,13,4,missing_quotation,4,mismatched_quotation,False
4000,0.0,14,1,missing_parenthesis,1,missing_parenthesis,True
4000,0.0,15,4,missing_parenthesis,4,mismatched_bracket,False
4000,0.0,16,1,keywords_as_identifier,7,undefined_function_name,False
4000,0.0,17,1,keywords_as_identifier,1,keywords_as_identifier,True
4000,0.0,18,2,missing_comma,2,missing_comma,True
4000,0.0,19,1,missing_comma,1,missing_comma,True
4000,0.0,20,9,missing_comma,9,missing_comma,True
4000,0.0,21,4,mismatched_quotation,4,mismatched_quotation,True
4000,0.0,22,1,mismatched_bracket,1,mismatched_bracket,True
4000,0.0,23,2,missing_quotation,2,missing_parenthesis,False
4000,0.0,24,3,missing_parenthesis,3,missing_parenthesis,True
4000,0.25,0,137,mismatched_bracket,137,mismatched_bracket,True
4000,0.25,1,143,mismatched_quotation,143,missing_quotation,False
4000,0.25,2,129,missing_parenthesis,129,missing_parenthesis,True
4000,0.25,3,129,mismatched_quotation,129,mismatched_quotation,True
4000,0.25,4,138,missing_comma,138,missing_comma,True
4000,0.25,5,130,missing_comma,130,missing_comma,True
4000,0.25,6,123,missing_quotation,123,missing_quotation,True
4000,0.25,7,133,mismatched_bracket,133,mismatched_bracket,True
4000,0.25,8,119,missing_colon,119,missing_colon,True
4000,0.25,9,137,mismatched_quotation,137,mismatched_quotation,True
4000,0.25,10,127,missing_parenthesis,127,missing_parenthesis,True
4000,0.25,11,120,mismatched_quotation,120,mismatched_quotation,True
4000,0.25,12,135,mismatched_quotation,135,missing_quotation,False
4000,0.25,13,122,mismatched_bracket,122,mismatched_bracket,True
4000,0.25,14,141,missing_colon,141,missing_colon,True
4000,0.25,15,120,missing_parenthesis,120,missing_parenthesis,True
4000,0.25,16,135,mismatched_bracket,135,mismatched_bracket,True
4000,0.25,17,122,mismatched_quotation,122,missing_quotation,False
4000,0.25,18,138,missing_parenthesis,138,missing_parenthesis,True
4000,0.25,19,130,missing_comma,130,missing_comma,True
4000,0.25,20,128,missing_quotation,128,mismatched_quotation,False
4000,0.25,21,136,missing_comma,136,missing_comma,True
4000,0.25,22,120,mismatched_quotation,120,missing_quotation,False
4000,0.25,23,130,missing_parenthesis,130,missing_parenthesis,True
4000,0.25,24,133,missing_comma,133,missing_comma,True
4000,0.5,0,260,mismatched_bracket,260,mismatched_bracket,True
4000,0.5,1,245,missing_quotation,245,mismatched_quotation,False
4000,0.5,2,259,missing_parenthesis,259,missing_parenthesis,True
4000,0.5,3,261,keywords_as_identifier,176,keywords_as_identifier,False
4000,0.5,4,254,missing_parenthesis,254,missing_parenthesis,True
4000,0.5,5,251,mismatched_bracket,251,mismatched_bracket,True
4000,0.5,6,271,missing_quotation,271,missing_quotation,True
4000,0.5,7,264,missing_quotation,264,mismatched_quotation,False
4000,0.5,8,269,keywords_as_identifier,8,missing_colon,False
4000,0.5,9,269,missing_comma,89,keywords_as_identifier,False
4000,0.5,10,254,missing_parenthesis,254,missing_parenthesis,True
4000,0.5,11,265,missing_quotation,265,missing_quotation,True
4000,0.5,12,265,missing_quotation,265,missing_quotation,True
4000,0.5,13,271,mismatched_quotation,271,mismatched_quotation,True
4000,0.5,14,254,missing_parenthesis,254,missing_parenthesis,True
4000,0.5,15,251,missing_colon,251,missing_colon,True
4000,0.5,16,259,missing_parenthesis,259,missing_parenthesis,True
4000,0.5,17,267,mismatched_bracket,267,mismatched_bracket,True
4000,0.5,18,255,missing_comma,237,missing_parenthesis,False
4000,0.5,19,249,mismatched_quotation,249,missing_quotation,False
4000,0.5,20,263,missing_colon,263,missing_colon,True
4000,0.5,21,263,missing_comma,261,missing_comma,False
4000,0.5,22,250,keywords_as_identifier,250,keywords_as_identifier,True
4000,0.5,23,263,missing_parenthesis,263,missing_parenthesis,True
4000,0.5,24,265,missing_quotation,265,missing_quotation,True
4000,0.75,0,397,missing_parenthesis,397,missing_parenthesis,True
4000,0.75,1,399,missing_comma,399,missing_comma,True
4000,0.75,2,388,mismatched_quotation,388,mismatched_quotation,True
4000,0.75,3,414,missing_colon,414,missing_colon,True
