target_length,target_depth,iter_no,bug_line_number,bug_type,pred_bug_line_number,pred_bug_type,result
500,0.5,4,29,mismatched_bracket,29,mismatched_bracket,True
500,0.5,5,31,missing_quotation,31,missing_quotation,True
500,0.5,6,32,missing_colon,31,missing_colon,False
500,0.5,7,29,missing_colon,29,missing_colon,True
500,0.5,8,36,mismatched_quotation,36,mismatched_quotation,True
500,0.5,9,31,missing_comma,31,missing_comma,True
500,0.5,10,28,missing_quotation,28,mismatched_quotation,False
500,0.5,11,29,missing_colon,29,missing_colon,True
500,0.5,12,44,missing_quotation,44,mismatched_quotation,False
500,0.5,13,36,mismatched_quotation,36,mismatched_quotation,True
500,0.5,14,28,missing_colon,28,missing_colon,True
500,0.5,15,32,mismatched_quotation,32,mismatched_quotation,True
500,0.5,16,35,missing_colon,35,missing_colon,True
500,0.5,17,26,missing_comma,26,missing_comma,True
500,0.5,18,25,missing_colon,25,missing_colon,True
500,0.5,19,34,mismatched_quotation,34,mismatched_quotation,True
500,0.5,20,38,missing_quotation,38,missing_parenthesis,False
500,0.5,21,31,mismatched_bracket,31,mismatched_bracket,True
500,0.5,22,25,keywords_as_identifier,25,keywords_as_identifier,True
500,0.5,23,28,missing_parenthesis,28,missing_parenthesis,True
500,0.5,24,30,mismatched_quotation,30,mismatched_quotation,True
500,0.75,0,48,keywords_as_identifier,48,keywords_as_identifier,True
500,0.75,1,53,missing_quotation,53,mismatched_quotation,False
500,0.75,2,49,missing_comma,49,missing_comma,True
500,0.75,3,47,mismatched_bracket,47,mismatched_bracket,True
500,0.75,4,52,keywords_as_identifier,52,keywords_as_identifier,True
500,0.75,5,51,mismatched_quotation,51,mismatched_quotation,True
500,0.75,6,49,keywords_as_identifier,49,keywords_as_identifier,True
500,0.75,7,38,missing_colon,38,missing_colon,True
500,0.75,8,42,mismatched_bracket,42,mismatched_bracket,True
500,0.75,9,54,mismatched_quotation,54,mismatched_quotation,True
500,0.75,10,46,keywords_as_identifier,46,keywords_as_identifier,True
500,0.75,11,49,mismatched_quotation,49,mismatched_quotation,True
500,0.75,12,49,missing_quotation,49,mismatched_quotation,False
500,0.75,13,47,keywords_as_identifier,47,keywords_as_identifier,True
500,0.75,14,42,keywords_as_identifier,42,keywords_as_identifier,True
500,0.75,15,49,missing_comma,49,missing_comma,True
500,0.75,16,48,mismatched_quotation,48,mismatched_quotation,True
500,0.75,17,42,missing_quotation,42,mismatched_quotation,False
500,0.75,18,46,mismatched_bracket,46,mismatched_bracket,True
500,0.75,19,48,missing_comma,48,missing_comma,True
500,0.75,20,46,missing_comma,46,missing_comma,True
500,0.75,21,48,missing_comma,48,missing_comma,True
500,0.75,22,43,missing_quotation,43,mismatched_quotation,False
500,0.75,23,41,mismatched_quotation,41,mismatched_quotation,True
500,0.75,24,39,missing_colon,39,missing_colon,True
500,1.0,0,75,missing_quotation,75,mismatched_quotation,False
500,1.0,1,62,missing_quotation,62,mismatched_quotation,False
500,1.0,2,69,missing_comma,69,missing_comma,True
500,1.0,3,67,missing_colon,67,missing_colon,True
500,1.0,4,67,missing_quotation,67,mismatched_quotation,False
500,1.0,5,71,mismatched_quotation,71,mismatched_quotation,True
500,1.0,6,64,mismatched_bracket,64,mismatched_bracket,True
500,1.0,7,64,keywords_as_identifier,64,keywords_as_identifier,True
500,1.0,8,65,mismatched_quotation,65,mismatched_quotation,True
500,1.0,9,68,keywords_as_identifier,68,keywords_as_identifier,True
500,1.0,10,61,missing_parenthesis,61,missing_parenthesis,True
500,1.0,11,68,mismatched_quotation,68,mismatched_quotation,True
500,1.0,12,71,missing_quotation,71,mismatched_quotation,False
500,1.0,13,62,missing_parenthesis,62,missing_parenthesis,True
500,1.0,14,62,missing_parenthesis,62,missing_parenthesis,True
500,1.0,15,60,mismatched_bracket,60,mismatched_bracket,True
500,1.0,16,71,mismatched_quotation,71,mismatched_quotation,True
500,1.0,17,63,mismatched_quotation,63,mismatched_quotation,True
500,1.0,18,60,mismatched_quotation,60,mismatched_quotation,True
500,1.0,19,72,missing_colon,72,missing_colon,True
500,1.0,20,65,keywords_as_identifier,65,keywords_as_identifier,True
500,1.0,21,58,keywords_as_identifier,58,keywords_as_identifier,True
500,1.0,22,57,missing_parenthesis,57,mismatched_bracket,False
500,1.0,23,67,missing_comma,67,missing_comma,True
500,1.0,24,68,missing_quotation,68,mismatched_quotation,False
1000,0.0,0,2,mismatched_quotation,2,mismatched_quotation,True
1000,0.0,1,1,keywords_as_identifier,1,keywords_as_identifier,True
1000,0.0,2,1,mismatched_bracket,1,mismatched_bracket,True
1000,0.0,3,4,mismatched_quotation,4,mismatched_quotation,True
1000,0.0,4,5,mismatched_quotation,5,mismatched_quotation,True
1000,0.0,5,6,missing_comma,6,missing_comma,True
1000,0.0,6,2,missing_colon,2,missing_parenthesis,False
1000,0.0,7,3,missing_parenthesis,3,missing_parenthesis,True
1000,0.0,8,1,keywords_as_identifier,1,keywords_as_identifier,True
1000,0.0,9,6,missing_parenthesis,6,missing_parenthesis,True
1000,0.0,10,1,missing_colon,1,missing_colon,True
1000,0.0,11,1,keywords_as_identifier,1,keywords_as_identifier,True
1000,0.0,12,7,missing_comma,7,missing_comma,True
1000,0.0,13,2,keywords_as_identifier,2,keywords_as_identifier,True
1000,0.0,14,1,missing_comma,1,missing_comma,True
1000,0.0,15,1,mismatched_bracket,1,mismatched_bracket,True
1000,0.0,16,4,missing_parenthesis,4,missing_parenthesis,True
1000,0.0,17,1,mismatched_bracket,1,mismatched_bracket,True
1000,0.0,18,1,missing_colon,2,missing_colon,False
1000,0.0,19,1,keywords_as_identifier,1,keywords_as_identifier,True
1000,0.0,20,3,mismatched_quotation,3,mismatched_quotation,True
1000,0.0,21,1,mismatched_quotation,1,mismatched_quotation,True
1000,0.0,22,1,missing_comma,1,missing_comma,True
1000,0.0,23,1,keywords_as_identifier,1,keywords_as_identifier,True
1000,0.0,24,3,mismatched_quotation,3,mismatched_quotation,True
1000,0.25,0,35,missing_quotation,35,missing_quotation,True
1000,0.25,1,33,missing_colon,33,missing_colon,True
1000,0.25,2,31,missing_comma,31,missing_comma,True
1000,0.25,3,32,mismatched_bracket,32,mismatched_bracket,True
1000,0.25,4,28,keywords_as_identifier,28,keywords_as_identifier,True
1000,0.25,5,33,missing_colon,33,missing_colon,True
1000,0.25,6,34,missing_comma,34,missing_comma,True
1000,0.25,7,27,mismatched_bracket,27,mismatched_bracket,True
1000,0.25,8,32,missing_comma,32,missing_comma,True
1000,0.25,9,26,missing_quotation,26,mismatched_quotation,False
1000,0.25,10,28,missing_comma,28,missing_comma,True
1000,0.25,11,33,mismatched_bracket,33,mismatched_bracket,True
1000,0.25,12,35,mismatched_bracket,35,mismatched_bracket,True
1000,0.25,13,31,keywords_as_identifier,31,keywords_as_identifier,True
1000,0.25,14,31,missing_comma,31,missing_comma,True
1000,0.25,15,33,keywords_as_identifier,33,keywords_as_identifier,True
1000,0.25,16,28,missing_parenthesis,28,missing_parenthesis,True
1000,0.25,17,33,missing_comma,33,missing_comma,True
1000,0.25,18,31,missing_comma,31,missing_comma,True
1000,0.25,19,36,missing_quotation,36,mismatched_quotation,False
1000,0.25,20,38,mismatched_quotation,38,mismatched_quotation,True
1000,0.25,21,33,mismatched_bracket,33,mismatched_bracket,True
1000,0.25,22,29,missing_colon,29,missing_colon,True
1000,0.25,23,37,missing_colon,37,missing_colon,True
1000,0.25,24,30,keywords_as_identifier,30,keywords_as_identifier,True
1000,0.5,0,67,missing_parenthesis,67,missing_parenthesis,True
1000,0.5,1,62,missing_comma,62,missing_comma,True
1000,0.5,2,63,missing_colon,63,missing_colon,True
1000,0.5,3,67,keywords_as_identifier,67,keywords_as_identifier,True
1000,0.5,4,67,missing_colon,67,missing_colon,True
1000,0.5,5,65,missing_colon,65,missing_colon,True
1000,0.5,6,65,missing_quotation,65,mismatched_quotation,False
1000,0.5,7,71,missing_comma,71,missing_comma,True
1000,0.5,8,59,mismatched_quotation,59,mismatched_quotation,True
1000,0.5,9,61,missing_colon,61,missing_colon,True
1000,0.5,10,74,missing_colon,74,missing_colon,True
1000,0.5,11,54,mismatched_bracket,54,mismatched_bracket,True
1000,0.5,12,64,keywords_as_identifier,64,keywords_as_identifier,True
1000,0.5,13,70,missing_comma,70,missing_comma,True
1000,0.5,14,59,mismatched_bracket,59,mismatched_bracket,True
1000,0.5,15,61,missing_parenthesis,61,missing_parenthesis,True
1000,0.5,16,58,mismatched_quotation,58,mismatched_quotation,True
1000,0.5,17,61,keywords_as_identifier,61,missing_parenthesis,False
1000,0.5,18,65,keywords_as_identifier,65,keywords_as_identifier,True
1000,0.5,19,55,missing_parenthesis,55,missing_parenthesis,True
1000,0.5,20,53,mismatched_bracket,53,mismatched_bracket,True
1000,0.5,21,60,missing_comma,60,missing_comma,True
1000,0.5,22,66,missing_comma,66,missing_comma,True
1000,0.5,23,64,mismatched_bracket,64,mismatched_bracket,True
1000,0.5,24,68,missing_comma,68,missing_comma,True
1000,0.75,0,98,mismatched_quotation,98,mismatched_quotation,True
1000,0.75,1,90,mismatched_quotation,90,mismatched_quotation,True
1000,0.75,2,103,missing_parenthesis,103,missing_parenthesis,True
1000,0.75,3,100,mismatched_quotation,100,mismatched_quotation,True
1000,0.75,4,101,mismatched_quotation,101,mismatched_quotation,True
1000,0.75,5,102,missing_comma,102,missing_comma,True
1000,0.75,6,89,missing_parenthesis,89,missing_parenthesis,True
1000,0.75,7,100,missing_colon,100,missing_colon,True
1000,0.75,8,99,missing_comma,99,missing_comma,True
1000,0.75,9,106,missing_comma,106,missing_comma,True
1000,0.75,10,93,mismatched_bracket,93,mismatched_bracket,True
1000,0.75,11,101,mismatched_quotation,6,missing_parenthesis,False
1000,0.75,12,99,missing_quotation,99,mismatched_quotation,False
1000,0.75,13,99,mismatched_quotation,99,mismatched_quotation,True
1000,0.75,14,93,keywords_as_identifier,2,missing_parenthesis,False
1000,0.75,15,89,mismatched_quotation,89,mismatched_quotation,True
1000,0.75,16,96,missing_comma,96,missing_comma,True
1000,0.75,17,101,keywords_as_identifier,101,keywords_as_identifier,True
1000,0.75,18,100,missing_parenthesis,100,missing_parenthesis,True
1000,0.75,19,95,keywords_as_identifier,95,keywords_as_identifier,True
1000,0.75,20,100,missing_parenthesis,100,missing_parenthesis,True
1000,0.75,21,101,missing_comma,101,missing_comma,True
1000,0.75,22,99,mismatched_bracket,99,mismatched_bracket,True
1000,0.75,23,92,keywords_as_identifier,92,keywords_as_identifier,True
1000,0.75,24,100,missing_colon,100,missing_colon,True
1000,1.0,0,136,missing_parenthesis,136,missing_parenthesis,True
1000,1.0,1,124,missing_parenthesis,124,missing_parenthesis,True
1000,1.0,2,131,missing_comma,131,missing_comma,True
1000,1.0,3,129,missing_colon,129,missing_colon,True
1000,1.0,4,121,mismatched_quotation,121,mismatched_quotation,True
1000,1.0,5,125,mismatched_quotation,125,mismatched_quotation,True
1000,1.0,6,130,missing_comma,130,missing_comma,True
1000,1.0,7,134,missing_colon,134,missing_colon,True
1000,1.0,8,138,missing_colon,138,missing_colon,True
1000,1.0,9,139,missing_quotation,139,mismatched_quotation,False
1000,1.0,10,126,mismatched_quotation,126,mismatched_quotation,True
1000,1.0,11,130,mismatched_quotation,130,mismatched_quotation,True
1000,1.0,12,136,missing_parenthesis,136,missing_parenthesis,True
1000,1.0,13,147,missing_comma,147,missing_comma,True
1000,1.0,14,134,missing_colon,134,missing_colon,True
1000,1.0,15,130,mismatched_bracket,130,mismatched_bracket,True
1000,1.0,16,132,missing_parenthesis,132,mismatched_parenthesis,False
1000,1.0,17,136,mismatched_quotation,136,mismatched_quotation,True
1000,1.0,18,137,missing_comma,137,missing_comma,True
1000,1.0,19,126,missing_colon,126,missing_colon,True
1000,1.0,20,141,mismatched_quotation,141,mismatched_quotation,True
1000,1.0,21,141,missing_parenthesis,141,missing_parenthesis,True
1000,1.0,22,122,missing_comma,122,missing_comma,True
1000,1.0,23,128,missing_parenthesis,128,missing_parenthesis,True
1000,1.0,24,128,mismatched_quotation,128,mismatched_quotation,True
2000,0.0,0,6,mismatched_quotation,6,mismatched_quotation,True
2000,0.0,1,1,mismatched_quotation,1,mismatched_quotation,True
2000,0.0,2,4,missing_quotation,4,mismatched_quotation,False
2000,0.0,3,2,missing_parenthesis,2,missing_parenthesis,True
2000,0.0,4,4,mismatched_quotation,4,mismatched_quotation,True
2000,0.0,5,8,missing_quotation,8,mismatched_quotation,False
2000,0.0,6,1,mismatched_bracket,1,mismatched_bracket,True
2000,0.0,7,4,missing_quotation,4,mismatched_quotation,False
2000,0.0,8,1,keywords_as_identifier,1,keywords_as_identifier,True
2000,0.0,9,3,mismatched_bracket,3,mismatched_bracket,True
2000,0.0,10,1,mismatched_bracket,1,mismatched_bracket,True
2000,0.0,11,1,mismatched_bracket,1,mismatched_bracket,True
2000,0.0,12,4,missing_quotation,4,mismatched_quotation,False
2000,0.0,13,1,missing_colon,1,missing_colon,True
2000,0.0,14,1,keywords_as_identifier,1,keywords_as_identifier,True
2000,0.0,15,1,missing_parenthesis,1,missing_parenthesis,True
2000,0.0,16,2,missing_quotation,2,missing_quotation,True
2000,0.0,17,1,mismatched_bracket,1,mismatched_bracket,True
2000,0.0,18,1,keywords_as_identifier,1,keywords_as_identifier,True
2000,0.0,19,2,keywords_as_identifier,2,keywords_as_identifier,True
2000,0.0,20,1,keywords_as_identifier,1,keywords_as_identifier,True
2000,0.0,21,1,missing_parenthesis,1,missing_parenthesis,True
2000,0.0,22,3,mismatched_bracket,3,mismatched_bracket,True
2000,0.0,23,1,keywords_as_identifier,4,keywords_as_identifier,False
2000,0.0,24,5,missing_comma,5,missing_comma,True
2000,0.25,0,65,missing_colon,65,missing_colon,True
2000,0.25,1,68,missing_quotation,68,mismatched_quotation,False
2000,0.25,2,62,missing_quotation,62,mismatched_quotation,False
2000,0.25,3,66,missing_quotation,66,mismatched_quotation,False
2000,0.25,4,64,missing_quotation,64,mismatched_quotation,False
2000,0.25,5,67,missing_quotation,67,mismatched_quotation,False
2000,0.25,6,74,missing_parenthesis,74,missing_parenthesis,True
2000,0.25,7,70,mismatched_bracket,70,mismatched_parenthesis,False
2000,0.25,8,59,keywords_as_identifier,59,keywords_as_identifier,True
2000,0.25,9,57,keywords_as_identifier,57,keywords_as_identifier,True
2000,0.25,10,67,missing_quotation,66,missing_quotation,False
2000,0.25,11,60,missing_parenthesis,60,missing_parenthesis,True
2000,0.25,12,66,missing_quotation,66,mismatched_quotation,False
2000,0.25,13,61,mismatched_bracket,61,mismatched_bracket,True
2000,0.25,14,66,missing_parenthesis,66,missing_parenthesis,True
2000,0.25,15,63,mismatched_bracket,63,mismatched_bracket,True
2000,0.25,16,68,mismatched_quotation,68,mismatched_quotation,True
2000,0.25,17,65,missing_parenthesis,65,missing_parenthesis,True
2000,0.25,18,68,missing_parenthesis,68,missing_parenthesis,True
2000,0.25,19,70,mismatched_quotation,70,mismatched_quotation,True
2000,0.25,20,69,missing_colon,69,missing_colon,True
2000,0.25,21,70,mismatched_quotation,70,mismatched_quotation,True
2000,0.25,22,66,missing_comma,66,missing_comma,True
2000,0.25,23,65,mismatched_quotation,65,mismatched_quotation,True
2000,0.25,24,71,mismatched_bracket,71,mismatched_bracket,True
2000,0.5,0,126,missing_quotation,126,mismatched_quotation,False
2000,0.5,1,121,missing_comma,121,missing_comma,True
2000,0.5,2,132,keywords_as_identifier,132,keywords_as_identifier,True
2000,0.5,3,130,mismatched_bracket,130,mismatched_bracket,True
2000,0.5,4,137,mismatched_bracket,137,mismatched_bracket,True
2000,0.5,5,133,missing_colon,133,missing_colon,True
2000,0.5,6,127,missing_comma,127,missing_comma,True
2000,0.5,7,131,missing_comma,131,missing_comma,True
2000,0.5,8,129,mismatched_bracket,129,mismatched_bracket,True
2000,0.5,9,140,mismatched_quotation,66,keywords_as_identifier,False
2000,0.5,10,124,mismatched_bracket,124,mismatched_bracket,True
2000,0.5,11,127,missing_parenthesis,127,missing_parenthesis,True
2000,0.5,12,126,mismatched_quotation,126,mismatched_quotation,True
2000,0.5,13,126,keywords_as_identifier,126,keywords_as_identifier,True
2000,0.5,14,128,mismatched_bracket,128,mismatched_bracket,True
2000,0.5,15,136,keywords_as_identifier,136,keywords_as_identifier,True
2000,0.5,16,132,keywords_as_identifier,132,keywords_as_identifier,True
2000,0.5,17,122,missing_comma,122,missing_comma,True
2000,0.5,18,126,mismatched_quotation,126,mismatched_quotation,True
2000,0.5,19,131,missing_comma,131,missing_comma,True
2000,0.5,20,130,keywords_as_identifier,130,keywords_as_identifier,True
2000,0.5,21,127,missing_parenthesis,127,missing_parenthesis,True
2000,0.5,22,131,keywords_as_identifier,131,keywords_as_identifier,True
2000,0.5,23,138,missing_comma,138,missing_comma,True
2000,0.5,24,132,missing_parenthesis,132,missing_parenthesis,True
2000,0.75,0,202,missing_comma,202,missing_comma,True
2000,0.75,1,193,mismatched_quotation,193,mismatched_quotation,True
2000,0.75,2,199,missing_comma,199,missing_comma,True
2000,0.75,3,187,missing_comma,187,missing_comma,True
2000,0.75,4,192,mismatched_bracket,192,mismatched_bracket,True
2000,0.75,5,201,mismatched_bracket,201,mismatched_bracket,True
2000,0.75,6,194,missing_quotation,193,mismatched_quotation,False
2000,0.75,7,189,missing_comma,189,missing_comma,True
2000,0.75,8,194,keywords_as_identifier,194,keywords_as_identifier,True
2000,0.75,9,196,mismatched_quotation,196,mismatched_quotation,True
2000,0.75,10,198,mismatched_bracket,198,mismatched_bracket,True
2000,0.75,11,192,mismatched_bracket,192,mismatched_bracket,True
2000,0.75,12,190,mismatched_bracket,190,mismatched_bracket,True
2000,0.75,13,200,keywords_as_identifier,200,keywords_as_identifier,True
2000,0.75,14,201,missing_parenthesis,201,missing_parenthesis,True
2000,0.75,15,203,mismatched_quotation,203,mismatched_quotation,True
2000,0.75,16,203,missing_quotation,203,mismatched_quotation,False
2000,0.75,17,205,keywords_as_identifier,212,keywords_as_identifier,False
2000,0.75,18,197,missing_colon,197,missing_colon,True
2000,0.75,19,189,keywords_as_identifier,195,missing_parenthesis,False
2000,0.75,20,186,mismatched_quotation,186,mismatched_quotation,True
2000,0.75,21,192,missing_comma,192,missing_comma,True
2000,0.75,22,195,missing_parenthesis,195,missing_parenthesis,True
2000,0.75,23,190,missing_parenthesis,190,missing_parenthesis,True
2000,0.75,24,201,keywords_as_identifier,17,missing_parenthesis,False
2000,1.0,0,268,keywords_as_identifier,268,keywords_as_identifier,True
2000,1.0,1,268,missing_quotation,268,mismatched_quotation,False
2000,1.0,2,254,keywords_as_identifier,254,keywords_as_identifier,True
2000,1.0,3,264,mismatched_quotation,264,mismatched_quotation,True
2000,1.0,4,271,missing_quotation,270,mismatched_quotation,False
2000,1.0,5,259,missing_comma,259,missing_comma,True
2000,1.0,6,262,missing_parenthesis,262,missing_parenthesis,True
2000,1.0,7,266,mismatched_quotation,266,mismatched_quotation,True
2000,1.0,8,269,keywords_as_identifier,169,missing_colon,False
2000,1.0,9,254,mismatched_quotation,254,mismatched_quotation,True
2000,1.0,10,259,missing_comma,259,missing_comma,True
2000,1.0,11,266,keywords_as_identifier,266,keywords_as_identifier,True
2000,1.0,12,268,missing_quotation,267,mismatched_quotation,False
2000,1.0,13,263,missing_colon,263,missing_colon,True
2000,1.0,14,259,missing_comma,259,missing_comma,True
2000,1.0,15,271,missing_colon,271,missing_colon,True
2000,1.0,16,271,mismatched_quotation,271,mismatched_quotation,True
2000,1.0,17,269,mismatched_quotation,267,mismatched_quotation,False
2000,1.0,18,273,missing_quotation,273,missing_quotation,True
2000,1.0,19,273,missing_comma,273,missing_comma,True
2000,1.0,20,272,mismatched_quotation,52,missing_indentation,False
2000,1.0,21,252,missing_colon,252,missing_colon,True
2000,1.0,22,265,missing_colon,265,missing_colon,True
2000,1.0,23,273,missing_parenthesis,273,missing_parenthesis,True
2000,1.0,24,275,keywords_as_identifier,275,keywords_as_identifier,True
4000,0.0,0,1,missing_comma,1,missing_comma,True
4000,0.0,1,3,keywords_as_identifier,3,keywords_as_identifier,True
4000,0.0,2,4,mismatched_quotation,4,mismatched_quotation,True
4000,0.0,3,1,missing_comma,1,missing_comma,True
4000,0.0,4,1,mismatched_bracket,1,mismatched_bracket,True
4000,0.0,5,4,mismatched_quotation,4,mismatched_quotation,True
4000,0.0,6,1,keywords_as_identifier,1,keywords_as_identifier,True
4000,0.0,7,2,missing_parenthesis,2,missing_parenthesis,True
4000,0.0,8,1,missing_comma,1,missing_comma,True
4000,0.0,9,6,mismatched_quotation,6,mismatched_quotation,True
4000,0.0,10,1,missing_colon,1,missing_colon,True
4000,0.0,11,1,keywords_as_identifier,1,keywords_as_identifier,True
4000,0.0,12,3,mismatched_bracket,3,mismatched_bracket,True
4000,0.0,13,1,missing_colon,1,missing_colon,True
4000,0.0,14,2,missing_quotation,2,mismatched_quotation,False
4000,0.0,15,1,missing_parenthesis,1,missing_parenthesis,True
4000,0.0,16,1,keywords_as_identifier,1,keywords_as_identifier,True
4000,0.0,17,1,mismatched_bracket,1,mismatched_bracket,True
4000,0.0,18,1,keywords_as_identifier,1,keywords_as_identifier,True
4000,0.0,19,3,keywords_as_identifier,3,keywords_as_identifier,True
4000,0.0,20,1,keywords_as_identifier,1,keywords_as_identifier,True
4000,0.0,21,1,keywords_as_identifier,1,keywords_as_identifier,True
4000,0.0,22,4,missing_parenthesis,4,missing_parenthesis,True
4000,0.0,23,3,missing_quotation,3,mismatched_quotation,False
4000,0.0,24,2,mismatched_quotation,2,mismatched_quotation,True
4000,0.25,0,130,missing_parenthesis,130,missing_parenthesis,True
4000,0.25,1,136,missing_quotation,136,mismatched_quotation,False
4000,0.25,2,126,missing_parenthesis,126,missing_parenthesis,True
4000,0.25,3,126,missing_comma,126,missing_colon,False
4000,0.25,4,126,mismatched_quotation,126,mismatched_quotation,True
4000,0.25,5,136,keywords_as_identifier,136,keywords_as_identifier,True
4000,0.25,6,142,missing_comma,142,missing_comma,True
4000,0.25,7,130,mismatched_bracket,130,mismatched_bracket,True
4000,0.25,8,130,keywords_as_identifier,130,keywords_as_identifier,True
4000,0.25,9,117,mismatched_bracket,117,mismatched_bracket,True
4000,0.25,10,116,missing_quotation,116,mismatched_quotation,False
4000,0.25,11,122,missing_parenthesis,122,missing_parenthesis,True
4000,0.25,12,130,missing_comma,130,missing_comma,True
4000,0.25,13,131,missing_comma,131,missing_comma,True
4000,0.25,14,133,mismatched_quotation,133,mismatched_quotation,True
4000,0.25,15,132,missing_quotation,132,missing_quotation,True
4000,0.25,16,122,missing_parenthesis,122,missing_parenthesis,True
4000,0.25,17,141,missing_comma,141,missing_comma,True
4000,0.25,18,124,keywords_as_identifier,124,keywords_as_identifier,True
4000,0.25,19,134,mismatched_bracket,134,mismatched_bracket,True
4000,0.25,20,137,missing_quotation,137,mismatched_quotation,False
4000,0.25,21,131,missing_comma,131,missing_comma,True
4000,0.25,22,127,keywords_as_identifier,127,keywords_as_identifier,True
4000,0.25,23,122,mismatched_bracket,122,mismatched_bracket,True
4000,0.25,24,133,mismatched_bracket,133,mismatched_bracket,True
4000,0.5,0,274,mismatched_quotation,274,mismatched_quotation,True
4000,0.5,1,261,mismatched_quotation,261,mismatched_quotation,True
4000,0.5,2,271,missing_colon,271,missing_colon,True
4000,0.5,3,259,missing_quotation,259,mismatched_quotation,False
4000,0.5,4,257,mismatched_bracket,257,mismatched_bracket,True
4000,0.5,5,265,missing_parenthesis,265,missing_parenthesis,True
4000,0.5,6,256,missing_quotation,255,mismatched_quotation,False
4000,0.5,7,250,mismatched_quotation,250,mismatched_quotation,True
4000,0.5,8,262,mismatched_bracket,262,mismatched_bracket,True
4000,0.5,9,255,missing_comma,255,missing_comma,True
4000,0.5,10,267,missing_comma,267,missing_comma,True
4000,0.5,11,258,missing_comma,258,missing_comma,True
4000,0.5,12,249,mismatched_bracket,249,mismatched_bracket,True
4000,0.5,13,259,keywords_as_identifier,259,keywords_as_identifier,True
4000,0.5,14,259,mismatched_bracket,259,mismatched_bracket,True
4000,0.5,15,259,missing_comma,259,missing_comma,True
4000,0.5,16,254,missing_colon,254,missing_colon,True
4000,0.5,17,268,missing_colon,268,missing_colon,True
4000,0.5,18,269,missing_comma,269,missing_comma,True
4000,0.5,19,254,missing_parenthesis,254,missing_parenthesis,True
4000,0.5,20,270,missing_quotation,270,mismatched_quotation,False
4000,0.5,21,259,missing_colon,259,missing_colon,True
